regions,tech,c2a,c2a_notes
TO,PUBBDGPSIOldAM______STDELC_16,31.536,PublicBuildingPost-Secondary InstitutionOldAuxiliary MotorsStandard EfficiencyElectricity2016
TO,PUBBDGPSIOldAE______STDELC_16,31.536,PublicBuildingPost-Secondary InstitutionOldAuxiliary EquipmentStandard EfficiencyElectricity2016
TO,PUBBDGPSIOldAE______STDPRO_16,31.536,PublicBuildingPost-Secondary InstitutionOldAuxiliary EquipmentStandard EfficiencyPropane2016
TO,PUBBDGPSIOldLIFLC___STDELC_16,1,PublicBuildingPost-Secondary InstitutionOldLightingFluocompactStandard EfficiencyElectricity2016
TO,PUBBDGPSIOldLIFLU___STDELC_16,1,PublicBuildingPost-Secondary InstitutionOldLightingFluorescenteStandard EfficiencyElectricity2016
TO,PUBBDGPSIOldLIHAL___STDELC_16,1,PublicBuildingPost-Secondary InstitutionOldLightingHalogenStandard EfficiencyElectricity2016
TO,PUBBDGPSIOldLIINC___STDELC_16,1,PublicBuildingPost-Secondary InstitutionOldLightingIncandescentStandard EfficiencyElectricity2016
TO,PUBBDGPSIOldLILED___STDELC_16,1,PublicBuildingPost-Secondary InstitutionOldLightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,PUBBDGPSIOldSC______STDELC_16,31.536,PublicBuildingPost-Secondary InstitutionOldSpace CoolingStandard EfficiencyElectricity2016
TO,PUBBDGPSIOldSC_________DCO_16,31.536,PublicBuildingPost-Secondary InstitutionOldSpace CoolingDistrict Cooling2016
TO,PUBBDGPSIOldSHFUR___STDELC_16,31.536,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyElectricity2016
TO,PUBBDGPSIOldSHHEP___STDELC_16,31.536,PublicBuildingPost-Secondary InstitutionOldSpace HeatingHeat PumpStandard EfficiencyElectricity2016
TO,PUBBDGPSIOldSHPLT___STDELC_16,31.536,PublicBuildingPost-Secondary InstitutionOldSpace HeatingPlintheStandard EfficiencyElectricity2016
TO,PUBBDGPSIOldSH_________DHE_16,31.536,PublicBuildingPost-Secondary InstitutionOldSpace HeatingDistrict Heating2016
TO,PUBBDGPSIOldSHFUR___STDHFO_16,31.536,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2016
TO,PUBBDGPSIOldSHFUR___STDKER_16,31.536,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyKerosene2016
TO,PUBBDGPSIOldSHFUR___STDLFO_16,31.536,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2016
TO,PUBBDGPSIOldSHFUR___STDPRO_16,31.536,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyPropane2016
TO,PUBBDGPSIOldWH______STDELC_16,31.536,PublicBuildingPost-Secondary InstitutionOldWater HeatingStandard EfficiencyElectricity2016
TO,PUBBDGPSIOldWH______STDHFO_16,31.536,PublicBuildingPost-Secondary InstitutionOldWater HeatingStandard EfficiencyHeavy Fuel Oil2016
TO,PUBBDGPSIOldWH______STDKER_16,31.536,PublicBuildingPost-Secondary InstitutionOldWater HeatingStandard EfficiencyKerosene2016
TO,PUBBDGPSIOldWH______STDLFO_16,31.536,PublicBuildingPost-Secondary InstitutionOldWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,PUBBDGPSIOldWH_________DHE_16,31.536,PublicBuildingPost-Secondary InstitutionOldWater HeatingDistrict Heating2016
TO,PUBBDGMUNOldAM______STDELC_23,31.536,PublicBuildingMunicipalityOldAuxiliary MotorsStandard EfficiencyElectricity2023
TO,PUBBDGMUNOldAE______STDBMA_23,31.536,PublicBuildingMunicipalityOldAuxiliary EquipmentStandard EfficiencyBiomass2023
TO,PUBBDGMUNOldAE______STDELC_23,31.536,PublicBuildingMunicipalityOldAuxiliary EquipmentStandard EfficiencyElectricity2023
TO,PUBBDGMUNOldAE______STDNGA_23,31.536,PublicBuildingMunicipalityOldAuxiliary EquipmentStandard EfficiencyNatural Gas2023
TO,PUBBDGMUNOldAE______STDPRO_23,31.536,PublicBuildingMunicipalityOldAuxiliary EquipmentStandard EfficiencyPropane2023
TO,PUBBDGMUNOldLILED___HIGELC_23,1,PublicBuildingMunicipalityOldLightingLight Emitting DiodeHigh EfficiencyElectricity2023
TO,PUBBDGMUNOldLIFLC___HIGELC_23,1,PublicBuildingMunicipalityOldLightingFluocompactHigh EfficiencyElectricity2023
TO,PUBBDGMUNOldLIFLC___STDELC_23,1,PublicBuildingMunicipalityOldLightingFluocompactStandard EfficiencyElectricity2023
TO,PUBBDGMUNOldLIFLUT5HIGELC_23,1,PublicBuildingMunicipalityOldLightingFluorescenteT5High EfficiencyElectricity2023
TO,PUBBDGMUNOldLIFLUT8HIGELC_23,1,PublicBuildingMunicipalityOldLightingFluorescenteT8High EfficiencyElectricity2023
TO,PUBBDGMUNOldLIFLUT5STDELC_23,1,PublicBuildingMunicipalityOldLightingFluorescenteT5Standard EfficiencyElectricity2023
TO,PUBBDGMUNOldLIFLUT8STDELC_23,1,PublicBuildingMunicipalityOldLightingFluorescenteT8Standard EfficiencyElectricity2023
TO,PUBBDGMUNOldLIHAL100WSTDELC_23,1,PublicBuildingMunicipalityOldLightingHalogen100WStandard EfficiencyElectricity2023
TO,PUBBDGMUNOldLIINC100WSTDELC_23,1,PublicBuildingMunicipalityOldLightingIncandescent100WStandard EfficiencyElectricity2023
TO,PUBBDGMUNOldLILED___ESRELC_23,1,PublicBuildingMunicipalityOldLightingLight Emitting DiodeEnergy StarElectricity2023
TO,PUBBDGMUNOldLILED___STDELC_23,1,PublicBuildingMunicipalityOldLightingLight Emitting DiodeStandard EfficiencyElectricity2023
TO,PUBBDGMUNOldSCCE___HIGELC_23,31.536,PublicBuildingMunicipalityOldSpace CoolingCentralHigh EfficiencyElectricity2023
TO,PUBBDGMUNOldSCCE___ESRELC_23,31.536,PublicBuildingMunicipalityOldSpace CoolingCentralEnergy StarElectricity2023
TO,PUBBDGMUNOldSCCE___STDELC_23,31.536,PublicBuildingMunicipalityOldSpace CoolingCentralStandard EfficiencyElectricity2023
TO,PUBBDGMUNOldSCWA___HIGELC_23,31.536,PublicBuildingMunicipalityOldSpace CoolingWallHigh EfficiencyElectricity2023
TO,PUBBDGMUNOldSCWA___ESRELC_23,31.536,PublicBuildingMunicipalityOldSpace CoolingWallEnergy StarElectricity2023
TO,PUBBDGMUNOldSCWA___STDELC_23,31.536,PublicBuildingMunicipalityOldSpace CoolingWallStandard EfficiencyElectricity2023
TO,PUBBDGMUNOldSCWD___HIGELC_23,31.536,PublicBuildingMunicipalityOldSpace CoolingWindowHigh EfficiencyElectricity2023
TO,PUBBDGMUNOldSCWD___ESRELC_23,31.536,PublicBuildingMunicipalityOldSpace CoolingWindowEnergy StarElectricity2023
TO,PUBBDGMUNOldSCWD___STDELC_23,31.536,PublicBuildingMunicipalityOldSpace CoolingWindowStandard EfficiencyElectricity2023
TO,PUBBDGMUNOldSCCE___HIGNGA_23,31.536,PublicBuildingMunicipalityOldSpace CoolingCentralHigh EfficiencyNatural Gas2023
TO,PUBBDGMUNOldSCCE___ESRNGA_23,31.536,PublicBuildingMunicipalityOldSpace CoolingCentralEnergy StarNatural Gas2023
TO,PUBBDGMUNOldSCCE___STDNGA_23,31.536,PublicBuildingMunicipalityOldSpace CoolingCentralStandard EfficiencyNatural Gas2023
TO,PUBBDGMUNOldSHFUR___STDELC_23,31.536,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyElectricity2023
TO,PUBBDGMUNOldSHPLT500WSTDELC_23,31.536,PublicBuildingMunicipalityOldSpace HeatingPlinthe500WStandard EfficiencyElectricity2023
TO,PUBBDGMUNOldSHPLT1000WSTDELC_23,31.536,PublicBuildingMunicipalityOldSpace HeatingPlinthe1000WStandard EfficiencyElectricity2023
TO,PUBBDGMUNOldSHPLT1500WSTDELC_23,31.536,PublicBuildingMunicipalityOldSpace HeatingPlinthe1500WStandard EfficiencyElectricity2023
TO,PUBBDGMUNOldSHFUR___HIGHFO_23,31.536,PublicBuildingMunicipalityOldSpace HeatingFurnaceHigh EfficiencyHeavy Fuel Oil2023
TO,PUBBDGMUNOldSHFUR___STDHFO_23,31.536,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2023
TO,PUBBDGMUNOldSHFURSMASTDHH2_23,31.536,PublicBuildingMunicipalityOldSpace HeatingFurnaceSmallStandard EfficiencyHydrogen2023
TO,PUBBDGMUNOldSHFURMEDSTDHH2_23,31.536,PublicBuildingMunicipalityOldSpace HeatingFurnaceMediumStandard EfficiencyHydrogen2023
TO,PUBBDGMUNOldSHFURLARSTDHH2_23,31.536,PublicBuildingMunicipalityOldSpace HeatingFurnaceLargeStandard EfficiencyHydrogen2023
TO,PUBBDGMUNOldSHFUR___STDKER_23,31.536,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyKerosene2023
TO,PUBBDGMUNOldSHFUR___HIGLFO_23,31.536,PublicBuildingMunicipalityOldSpace HeatingFurnaceHigh EfficiencyLight Fuel Oil2023
TO,PUBBDGMUNOldSHFUR___STDLFO_23,31.536,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2023
TO,PUBBDGMUNOldSHFUR___HIGPRO_23,31.536,PublicBuildingMunicipalityOldSpace HeatingFurnaceHigh EfficiencyPropane2023
TO,PUBBDGMUNOldSHFUR___ESRPRO_23,31.536,PublicBuildingMunicipalityOldSpace HeatingFurnaceEnergy StarPropane2023
TO,PUBBDGMUNOldSHFUR___STDPRO_23,31.536,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyPropane2023
TO,PUBBDGMUNOldSHZTM___STDETHOS_23,31.536,PublicBuildingMunicipalityOldSpace HeatingZero Thermal MeasureStandard2023
TO,PUBBDGMUNOldSHZTM___MEDETHOS_23,31.536,PublicBuildingMunicipalityOldSpace HeatingZero Thermal MeasureMedium2023
TO,PUBBDGMUNOldSHZTM___HIGETHOS_23,31.536,PublicBuildingMunicipalityOldSpace HeatingZero Thermal MeasureHigh Efficiency2023
TO,PUBBDGMUNOldWHSYS___STDBMA_23,31.536,PublicBuildingMunicipalityOldWater HeatingSystemStandard EfficiencyBiomass2023
TO,PUBBDGMUNOldWHHEP___HIGELC_23,31.536,PublicBuildingMunicipalityOldWater HeatingHeat PumpHigh EfficiencyElectricity2023
TO,PUBBDGMUNOldWHHEP___ESRELC_23,31.536,PublicBuildingMunicipalityOldWater HeatingHeat PumpEnergy StarElectricity2023
TO,PUBBDGMUNOldWHHEP___STDELC_23,31.536,PublicBuildingMunicipalityOldWater HeatingHeat PumpStandard EfficiencyElectricity2023
TO,PUBBDGMUNOldWHWTK___HIGELC_23,31.536,PublicBuildingMunicipalityOldWater HeatingWith TankHigh EfficiencyElectricity2023
TO,PUBBDGMUNOldWHWTK___STDELC_23,31.536,PublicBuildingMunicipalityOldWater HeatingWith TankStandard EfficiencyElectricity2023
TO,PUBBDGMUNOldWHSYS___STDHFO_23,31.536,PublicBuildingMunicipalityOldWater HeatingSystemStandard EfficiencyHeavy Fuel Oil2023
TO,PUBBDGMUNOldWHSYS___STDKER_23,31.536,PublicBuildingMunicipalityOldWater HeatingSystemStandard EfficiencyKerosene2023
TO,PUBBDGMUNOldWHSYS___STDLFO_23,31.536,PublicBuildingMunicipalityOldWater HeatingSystemStandard EfficiencyLight Fuel Oil2023
TO,PUBBDGMUNOldWHSYS___STDBWP_23,31.536,PublicBuildingMunicipalityOldWater HeatingSystemStandard EfficiencyWood Pellet2023
TO,PUBBDGMUNOldWHSYS___ESRPRO_23,31.536,PublicBuildingMunicipalityOldWater HeatingSystemEnergy StarPropane2023
TO,PUBBDGMUNOldAM______STDELC_16,31.536,PublicBuildingMunicipalityOldAuxiliary MotorsStandard EfficiencyElectricity2016
TO,PUBBDGMUNOldAE______STDELC_16,31.536,PublicBuildingMunicipalityOldAuxiliary EquipmentStandard EfficiencyElectricity2016
TO,PUBBDGMUNOldAE______STDPRO_16,31.536,PublicBuildingMunicipalityOldAuxiliary EquipmentStandard EfficiencyPropane2016
TO,PUBBDGMUNOldLIFLC___STDELC_16,1,PublicBuildingMunicipalityOldLightingFluocompactStandard EfficiencyElectricity2016
TO,PUBBDGMUNOldLIFLU___STDELC_16,1,PublicBuildingMunicipalityOldLightingFluorescenteStandard EfficiencyElectricity2016
TO,PUBBDGMUNOldLIHAL___STDELC_16,1,PublicBuildingMunicipalityOldLightingHalogenStandard EfficiencyElectricity2016
TO,PUBBDGMUNOldLIINC___STDELC_16,1,PublicBuildingMunicipalityOldLightingIncandescentStandard EfficiencyElectricity2016
TO,PUBBDGMUNOldLILED___STDELC_16,1,PublicBuildingMunicipalityOldLightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,PUBBDGMUNOldSC______STDELC_16,31.536,PublicBuildingMunicipalityOldSpace CoolingStandard EfficiencyElectricity2016
TO,PUBBDGMUNOldSC_________DCO_16,31.536,PublicBuildingMunicipalityOldSpace CoolingDistrict Cooling2016
TO,PUBBDGMUNOldSHFUR___STDELC_16,31.536,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyElectricity2016
TO,PUBBDGMUNOldSHHEP___STDELC_16,31.536,PublicBuildingMunicipalityOldSpace HeatingHeat PumpStandard EfficiencyElectricity2016
TO,PUBBDGMUNOldSHPLT___STDELC_16,31.536,PublicBuildingMunicipalityOldSpace HeatingPlintheStandard EfficiencyElectricity2016
TO,PUBBDGMUNOldSH_________DHE_16,31.536,PublicBuildingMunicipalityOldSpace HeatingDistrict Heating2016
TO,PUBBDGMUNOldSHFUR___STDHFO_16,31.536,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2016
TO,PUBBDGMUNOldSHFUR___STDKER_16,31.536,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyKerosene2016
TO,PUBBDGMUNOldSHFUR___STDLFO_16,31.536,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2016
TO,PUBBDGMUNOldSHFUR___STDPRO_16,31.536,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyPropane2016
TO,PUBBDGMUNOldWH______STDELC_16,31.536,PublicBuildingMunicipalityOldWater HeatingStandard EfficiencyElectricity2016
TO,PUBBDGMUNOldWH______STDHFO_16,31.536,PublicBuildingMunicipalityOldWater HeatingStandard EfficiencyHeavy Fuel Oil2016
TO,PUBBDGMUNOldWH______STDKER_16,31.536,PublicBuildingMunicipalityOldWater HeatingStandard EfficiencyKerosene2016
TO,PUBBDGMUNOldWH______STDLFO_16,31.536,PublicBuildingMunicipalityOldWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,PUBBDGMUNOldWH_________DHE_16,31.536,PublicBuildingMunicipalityOldWater HeatingDistrict Heating2016
TO,PUBBDGHSPOldAM______STDELC_23,31.536,PublicBuildingHospitalOldAuxiliary MotorsStandard EfficiencyElectricity2023
TO,PUBBDGHSPOldAE______STDBMA_23,31.536,PublicBuildingHospitalOldAuxiliary EquipmentStandard EfficiencyBiomass2023
TO,PUBBDGHSPOldAE______STDELC_23,31.536,PublicBuildingHospitalOldAuxiliary EquipmentStandard EfficiencyElectricity2023
TO,PUBBDGHSPOldAE______STDNGA_23,31.536,PublicBuildingHospitalOldAuxiliary EquipmentStandard EfficiencyNatural Gas2023
TO,PUBBDGHSPOldAE______STDPRO_23,31.536,PublicBuildingHospitalOldAuxiliary EquipmentStandard EfficiencyPropane2023
TO,PUBBDGHSPOldLILED___HIGELC_23,1,PublicBuildingHospitalOldLightingLight Emitting DiodeHigh EfficiencyElectricity2023
TO,PUBBDGHSPOldLIFLC___HIGELC_23,1,PublicBuildingHospitalOldLightingFluocompactHigh EfficiencyElectricity2023
TO,PUBBDGHSPOldLIFLC___STDELC_23,1,PublicBuildingHospitalOldLightingFluocompactStandard EfficiencyElectricity2023
TO,PUBBDGHSPOldLIFLUT5HIGELC_23,1,PublicBuildingHospitalOldLightingFluorescenteT5High EfficiencyElectricity2023
TO,PUBBDGHSPOldLIFLUT8HIGELC_23,1,PublicBuildingHospitalOldLightingFluorescenteT8High EfficiencyElectricity2023
TO,PUBBDGHSPOldLIFLUT5STDELC_23,1,PublicBuildingHospitalOldLightingFluorescenteT5Standard EfficiencyElectricity2023
TO,PUBBDGHSPOldLIFLUT8STDELC_23,1,PublicBuildingHospitalOldLightingFluorescenteT8Standard EfficiencyElectricity2023
TO,PUBBDGHSPOldLIHAL100WSTDELC_23,1,PublicBuildingHospitalOldLightingHalogen100WStandard EfficiencyElectricity2023
TO,PUBBDGHSPOldLIINC100WSTDELC_23,1,PublicBuildingHospitalOldLightingIncandescent100WStandard EfficiencyElectricity2023
TO,PUBBDGHSPOldLILED___ESRELC_23,1,PublicBuildingHospitalOldLightingLight Emitting DiodeEnergy StarElectricity2023
TO,PUBBDGHSPOldLILED___STDELC_23,1,PublicBuildingHospitalOldLightingLight Emitting DiodeStandard EfficiencyElectricity2023
TO,PUBBDGHSPOldSCCE___HIGELC_23,31.536,PublicBuildingHospitalOldSpace CoolingCentralHigh EfficiencyElectricity2023
TO,PUBBDGHSPOldSCCE___ESRELC_23,31.536,PublicBuildingHospitalOldSpace CoolingCentralEnergy StarElectricity2023
TO,PUBBDGHSPOldSCCE___STDELC_23,31.536,PublicBuildingHospitalOldSpace CoolingCentralStandard EfficiencyElectricity2023
TO,PUBBDGHSPOldSCWA___HIGELC_23,31.536,PublicBuildingHospitalOldSpace CoolingWallHigh EfficiencyElectricity2023
TO,PUBBDGHSPOldSCWA___ESRELC_23,31.536,PublicBuildingHospitalOldSpace CoolingWallEnergy StarElectricity2023
TO,PUBBDGHSPOldSCWA___STDELC_23,31.536,PublicBuildingHospitalOldSpace CoolingWallStandard EfficiencyElectricity2023
TO,PUBBDGHSPOldSCWD___HIGELC_23,31.536,PublicBuildingHospitalOldSpace CoolingWindowHigh EfficiencyElectricity2023
TO,PUBBDGHSPOldSCWD___ESRELC_23,31.536,PublicBuildingHospitalOldSpace CoolingWindowEnergy StarElectricity2023
TO,PUBBDGHSPOldSCWD___STDELC_23,31.536,PublicBuildingHospitalOldSpace CoolingWindowStandard EfficiencyElectricity2023
TO,PUBBDGHSPOldSCCE___HIGNGA_23,31.536,PublicBuildingHospitalOldSpace CoolingCentralHigh EfficiencyNatural Gas2023
TO,PUBBDGHSPOldSCCE___ESRNGA_23,31.536,PublicBuildingHospitalOldSpace CoolingCentralEnergy StarNatural Gas2023
TO,PUBBDGHSPOldSCCE___STDNGA_23,31.536,PublicBuildingHospitalOldSpace CoolingCentralStandard EfficiencyNatural Gas2023
TO,PUBBDGHSPOldSHFUR___STDELC_23,31.536,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyElectricity2023
TO,PUBBDGHSPOldSHPLT500WSTDELC_23,31.536,PublicBuildingHospitalOldSpace HeatingPlinthe500WStandard EfficiencyElectricity2023
TO,PUBBDGHSPOldSHPLT1000WSTDELC_23,31.536,PublicBuildingHospitalOldSpace HeatingPlinthe1000WStandard EfficiencyElectricity2023
TO,PUBBDGHSPOldSHPLT1500WSTDELC_23,31.536,PublicBuildingHospitalOldSpace HeatingPlinthe1500WStandard EfficiencyElectricity2023
TO,PUBBDGHSPOldSHFUR___HIGHFO_23,31.536,PublicBuildingHospitalOldSpace HeatingFurnaceHigh EfficiencyHeavy Fuel Oil2023
TO,PUBBDGHSPOldSHFUR___STDHFO_23,31.536,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2023
TO,PUBBDGHSPOldSHFURSMASTDHH2_23,31.536,PublicBuildingHospitalOldSpace HeatingFurnaceSmallStandard EfficiencyHydrogen2023
TO,PUBBDGHSPOldSHFURMEDSTDHH2_23,31.536,PublicBuildingHospitalOldSpace HeatingFurnaceMediumStandard EfficiencyHydrogen2023
TO,PUBBDGHSPOldSHFURLARSTDHH2_23,31.536,PublicBuildingHospitalOldSpace HeatingFurnaceLargeStandard EfficiencyHydrogen2023
TO,PUBBDGHSPOldSHFUR___STDKER_23,31.536,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyKerosene2023
TO,PUBBDGHSPOldSHFUR___HIGLFO_23,31.536,PublicBuildingHospitalOldSpace HeatingFurnaceHigh EfficiencyLight Fuel Oil2023
TO,PUBBDGHSPOldSHFUR___STDLFO_23,31.536,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2023
TO,PUBBDGHSPOldSHFUR___HIGPRO_23,31.536,PublicBuildingHospitalOldSpace HeatingFurnaceHigh EfficiencyPropane2023
TO,PUBBDGHSPOldSHFUR___ESRPRO_23,31.536,PublicBuildingHospitalOldSpace HeatingFurnaceEnergy StarPropane2023
TO,PUBBDGHSPOldSHFUR___STDPRO_23,31.536,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyPropane2023
TO,PUBBDGHSPOldSHZTM___STDETHOS_23,31.536,PublicBuildingHospitalOldSpace HeatingZero Thermal MeasureStandard2023
TO,PUBBDGHSPOldSHZTM___MEDETHOS_23,31.536,PublicBuildingHospitalOldSpace HeatingZero Thermal MeasureMedium2023
TO,PUBBDGHSPOldSHZTM___HIGETHOS_23,31.536,PublicBuildingHospitalOldSpace HeatingZero Thermal MeasureHigh Efficiency2023
TO,PUBBDGHSPOldWHSYS___STDBMA_23,31.536,PublicBuildingHospitalOldWater HeatingSystemStandard EfficiencyBiomass2023
TO,PUBBDGHSPOldWHHEP___HIGELC_23,31.536,PublicBuildingHospitalOldWater HeatingHeat PumpHigh EfficiencyElectricity2023
TO,PUBBDGHSPOldWHHEP___ESRELC_23,31.536,PublicBuildingHospitalOldWater HeatingHeat PumpEnergy StarElectricity2023
TO,PUBBDGHSPOldWHHEP___STDELC_23,31.536,PublicBuildingHospitalOldWater HeatingHeat PumpStandard EfficiencyElectricity2023
TO,PUBBDGHSPOldWHWTK___HIGELC_23,31.536,PublicBuildingHospitalOldWater HeatingWith TankHigh EfficiencyElectricity2023
TO,PUBBDGHSPOldWHWTK___STDELC_23,31.536,PublicBuildingHospitalOldWater HeatingWith TankStandard EfficiencyElectricity2023
TO,PUBBDGHSPOldWHSYS___STDHFO_23,31.536,PublicBuildingHospitalOldWater HeatingSystemStandard EfficiencyHeavy Fuel Oil2023
TO,PUBBDGHSPOldWHSYS___STDKER_23,31.536,PublicBuildingHospitalOldWater HeatingSystemStandard EfficiencyKerosene2023
TO,PUBBDGHSPOldWHSYS___STDLFO_23,31.536,PublicBuildingHospitalOldWater HeatingSystemStandard EfficiencyLight Fuel Oil2023
TO,PUBBDGHSPOldWHSYS___STDBWP_23,31.536,PublicBuildingHospitalOldWater HeatingSystemStandard EfficiencyWood Pellet2023
TO,PUBBDGHSPOldWHSYS___ESRPRO_23,31.536,PublicBuildingHospitalOldWater HeatingSystemEnergy StarPropane2023
TO,PUBBDGHSPOldAM______STDELC_16,31.536,PublicBuildingHospitalOldAuxiliary MotorsStandard EfficiencyElectricity2016
TO,PUBBDGHSPOldAE______STDELC_16,31.536,PublicBuildingHospitalOldAuxiliary EquipmentStandard EfficiencyElectricity2016
TO,PUBBDGHSPOldAE______STDPRO_16,31.536,PublicBuildingHospitalOldAuxiliary EquipmentStandard EfficiencyPropane2016
TO,PUBBDGHSPOldLIFLC___STDELC_16,1,PublicBuildingHospitalOldLightingFluocompactStandard EfficiencyElectricity2016
TO,PUBBDGHSPOldLIFLU___STDELC_16,1,PublicBuildingHospitalOldLightingFluorescenteStandard EfficiencyElectricity2016
TO,PUBBDGHSPOldLIHAL___STDELC_16,1,PublicBuildingHospitalOldLightingHalogenStandard EfficiencyElectricity2016
TO,PUBBDGHSPOldLIINC___STDELC_16,1,PublicBuildingHospitalOldLightingIncandescentStandard EfficiencyElectricity2016
TO,PUBBDGHSPOldLILED___STDELC_16,1,PublicBuildingHospitalOldLightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,PUBBDGHSPOldSC______STDELC_16,31.536,PublicBuildingHospitalOldSpace CoolingStandard EfficiencyElectricity2016
TO,PUBBDGHSPOldSC_________DCO_16,31.536,PublicBuildingHospitalOldSpace CoolingDistrict Cooling2016
TO,PUBBDGHSPOldSHFUR___STDELC_16,31.536,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyElectricity2016
TO,PUBBDGHSPOldSHHEP___STDELC_16,31.536,PublicBuildingHospitalOldSpace HeatingHeat PumpStandard EfficiencyElectricity2016
TO,PUBBDGHSPOldSHPLT___STDELC_16,31.536,PublicBuildingHospitalOldSpace HeatingPlintheStandard EfficiencyElectricity2016
TO,PUBBDGHSPOldSH_________DHE_16,31.536,PublicBuildingHospitalOldSpace HeatingDistrict Heating2016
TO,PUBBDGHSPOldSHFUR___STDHFO_16,31.536,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2016
TO,PUBBDGHSPOldSHFUR___STDKER_16,31.536,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyKerosene2016
TO,PUBBDGHSPOldSHFUR___STDLFO_16,31.536,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2016
TO,PUBBDGHSPOldSHFUR___STDPRO_16,31.536,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyPropane2016
TO,PUBBDGHSPOldWH______STDELC_16,31.536,PublicBuildingHospitalOldWater HeatingStandard EfficiencyElectricity2016
TO,PUBBDGHSPOldWH______STDHFO_16,31.536,PublicBuildingHospitalOldWater HeatingStandard EfficiencyHeavy Fuel Oil2016
TO,PUBBDGHSPOldWH______STDKER_16,31.536,PublicBuildingHospitalOldWater HeatingStandard EfficiencyKerosene2016
TO,PUBBDGHSPOldWH______STDLFO_16,31.536,PublicBuildingHospitalOldWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,PUBBDGHSPOldWH_________DHE_16,31.536,PublicBuildingHospitalOldWater HeatingDistrict Heating2016
TO,PUBBDGSBDOldAM______STDELC_23,31.536,PublicBuildingSchool boardOldAuxiliary MotorsStandard EfficiencyElectricity2023
TO,PUBBDGSBDOldAE______STDBMA_23,31.536,PublicBuildingSchool boardOldAuxiliary EquipmentStandard EfficiencyBiomass2023
TO,PUBBDGSBDOldAE______STDELC_23,31.536,PublicBuildingSchool boardOldAuxiliary EquipmentStandard EfficiencyElectricity2023
TO,PUBBDGSBDOldAE______STDNGA_23,31.536,PublicBuildingSchool boardOldAuxiliary EquipmentStandard EfficiencyNatural Gas2023
TO,PUBBDGSBDOldAE______STDPRO_23,31.536,PublicBuildingSchool boardOldAuxiliary EquipmentStandard EfficiencyPropane2023
TO,PUBBDGSBDOldLILED___HIGELC_23,1,PublicBuildingSchool boardOldLightingLight Emitting DiodeHigh EfficiencyElectricity2023
TO,PUBBDGSBDOldLIFLC___HIGELC_23,1,PublicBuildingSchool boardOldLightingFluocompactHigh EfficiencyElectricity2023
TO,PUBBDGSBDOldLIFLC___STDELC_23,1,PublicBuildingSchool boardOldLightingFluocompactStandard EfficiencyElectricity2023
TO,PUBBDGSBDOldLIFLUT5HIGELC_23,1,PublicBuildingSchool boardOldLightingFluorescenteT5High EfficiencyElectricity2023
TO,PUBBDGSBDOldLIFLUT8HIGELC_23,1,PublicBuildingSchool boardOldLightingFluorescenteT8High EfficiencyElectricity2023
TO,PUBBDGSBDOldLIFLUT5STDELC_23,1,PublicBuildingSchool boardOldLightingFluorescenteT5Standard EfficiencyElectricity2023
