regions,tech,growthrate_seed,growthrate_seed_units,growthrate_seed_notes
TO,COMBDGAEROldSHPLT1500WSTDELC_23,12.17362269,,
TO,COMBDGAFSNewSHHEP___STDGEO_23,4.919527759,,
TO,COMBDGOFFOldWHWTK___ESRNGA_23,18.72042482,,
TO,COMBDGRTTNewLIFLC___STDELC_23,638.2602756,,
TO,COMBDGAEROldWHWTK___HIGELC_23,2.795789138,,
TO,COMBDGWSTOldWHSYS___ESRPRO_23,1.675472606,,
TO,COMBDGOTSNewSHHEP___HIGELC_23,24.72886096,,
TO,COMBDGTAWOldWHHEP___ESRELC_23,0.132227328,,
TO,COMBDGEDSNewSCWD___STDELC_23,9.981657781,,
TO,COMBDGOTSOldWHSYS___STDKER_23,0.507969329,,
TO,COMBDGOTSOldWHSYS___STDHFO_23,0.507969329,,
TO,COMBDGOTSOldWHSYS___STDLFO_23,0.507969329,,
TO,COMBDGTAWNewSHHEP___HIGELC_23,24.35087035,,
TO,COMBDGOFFNewSHPLT1500WSTDELC_23,130.892262,,
TO,COMBDGAFSNewSHHEP___ESRGEO_23,4.919527759,,
TO,COMBDGAFSOldSHPLT1500WSTDELC_23,13.06563186,,
TO,COMBDGTAWOldWHHEP___STDELC_23,0.132227328,,
TO,COMBDGTAWOldLILED___STDELC_23,422.447951,,
TO,COMBDGEDSNewLILED___HIGELC_23,306.2430629,,
TO,COMBDGHLCNewAE______STDPRO_23,12.90411441,,
TO,COMBDGOFFOldWHWTK___STDNGA_23,11.9444795,,
TO,COMBDGAFSNewSHHEP___HIGGEO_23,4.919527759,,
TO,COMBDGAEROldLIFLC___STDELC_23,748.5134366,,
TO,COMBDGAFSOldAE______STDELC_23,20.75427187,,
TO,COMBDGAEROldLIFLUT8STDELC_23,748.5134366,,
TO,COMBDGOTSNewLILED___ESRELC_23,187.2857381,,
TO,COMBDGOTSNewLIHAL100WSTDELC_23,187.2857381,,
TO,COMBDGHLCNewSCWD___STDELC_23,9.774022032,,
TO,COMBDGOFFOldSHFUR___ESRNGA_23,718.2811426,,
TO,COMBDGAEROldSHPLT1000WSTDELC_23,12.17362269,,
TO,COMBDGHLCNewWHSYS___STDBMA_23,5.574912096,,
TO,COMBDGAFSOldWHSYS___STDKER_23,0.545195174,,
TO,COMBDGAFSOldWHSYS___STDHFO_23,0.545195174,,
TO,COMBDGAFSOldWHSYS___STDLFO_23,0.545195174,,
TO,COMBDGTAWOldLILED___HIGELC_23,422.447951,,
TO,COMBDGTAWOldSCWD___STDELC_23,3.651439665,,
TO,COMBDGOTSNewSHHEP___STDNGA_23,24.72886096,,
TO,COMBDGWSTOldAE______STDELC_23,32.58934299,,
TO,COMBDGEDSNewSCWD___ESRELC_23,9.981657781,,
TO,COMBDGWSTNewLIINC100WSTDELC_23,110.7499936,,
TO,COMBDGAFSOldLIFLC___STDELC_23,818.8253337,,
TO,COMBDGWSTOldWHWTK___STDELC_23,5.3451373,,
TO,COMBDGOTSOldSHPLT1500WSTDELC_23,14.82457765,,
TO,COMBDGTAWNewSHHEP___STDNGA_23,24.35087035,,
TO,COMBDGAFSOldLIFLUT8STDELC_23,818.8253337,,
TO,COMBDGAEROldSHFUR___STDELC_23,28.13323496,,
TO,COMBDGRTTOldWHSTHBCKSTDNGA_23,10.33206252,,
TO,COMBDGTAWOldWHHEP___HIGELC_23,0.132227328,,
TO,COMBDGAFSOldSHPLT1000WSTDELC_23,13.06563186,,
TO,COMBDGOFFNewSHPLT1000WSTDELC_23,130.892262,,
TO,COMBDGOTSOldWHWTK___HIGELC_23,3.545505979,,
TO,COMBDGHLCNewLILED___STDELC_23,369.4529351,,
TO,COMBDGHLCNewSCWD___ESRELC_23,9.774022032,,
TO,COMBDGRTTNewSCWD___STDELC_23,17.34630497,,
TO,COMBDGTAWOldSHPLT500WSTDELC_23,9.149900547,,
TO,COMBDGAFSOldSHFUR___STDELC_23,30.19466765,,
TO,COMBDGRTTNewLILED___STDELC_23,638.2602756,,
TO,COMBDGTAWOldSCWD___ESRELC_23,5.722853114,,
TO,COMBDGHLCOldWHSTHBCKSTDNGA_23,6.89848277,,
TO,COMBDGEDSNewWHSTHBCKSTDELC_23,3.626453828,,
TO,COMBDGEDSOldWHSTHBCKSTDNGA_23,8.189582297,,
TO,COMBDGEDSNewSHFUR___STDPRO_23,35.98318335,,
TO,COMBDGOFFNewSHFUR___STDELC_23,130.892262,,
TO,COMBDGEDSNewSHFUR___ESRPRO_23,35.98318335,,
TO,COMBDGEDSNewSCWA___STDELC_23,9.981657781,,
TO,COMBDGTAWOldSHFUR___STDKER_23,3.02953154,,
TO,COMBDGTAWOldSHFUR___STDHFO_23,3.02953154,,
TO,COMBDGTAWOldSHFUR___STDLFO_23,3.02953154,,
TO,COMBDGEDSNewSHFUR___HIGPRO_23,35.98318335,,
TO,COMBDGOTSOldSHPLT1000WSTDELC_23,14.82457765,,
TO,COMBDGHLCNewLILED___HIGELC_23,369.4529351,,
TO,COMBDGEDSNewLIFLUT8HIGELC_23,306.2430629,,
TO,COMBDGAFSOldWHWTK___HIGELC_23,3.805333588,,
TO,COMBDGEDSNewSCCE___STDELC_23,9.981657781,,
TO,COMBDGTAWOldSHFUR___HIGHFO_23,3.02953154,,
TO,COMBDGTAWOldSHFUR___HIGLFO_23,3.02953154,,
TO,COMBDGHLCOldLIFLUT5HIGELC_23,1494.545518,,
TO,COMBDGRTTNewLILED___HIGELC_23,638.2602756,,
TO,COMBDGEDSNewSCWA___ESRELC_23,9.981657781,,
TO,COMBDGEDSNewSCWD___HIGELC_23,9.981657781,,
TO,COMBDGOTSOldLIFLC___STDELC_23,848.2623885,,
TO,COMBDGOTSOldLIFLUT8STDELC_23,848.2623885,,
TO,COMBDGAEROldWHSYS___STDBMA_23,0.400556406,,
TO,COMBDGOTSOldSHFUR___STDELC_23,34.25959034,,
TO,COMBDGRTTNewSCWD___ESRELC_23,17.34630497,,
TO,COMBDGEDSNewSCCE___ESRELC_23,9.981657781,,
TO,COMBDGEDSNewWHHEP___ESRELC_23,3.626453828,,
TO,COMBDGHLCNewSHFUR___STDPRO_23,36.20254001,,
TO,COMBDGHLCNewSCWA___STDELC_23,9.774022032,,
TO,COMBDGHLCNewSHFUR___ESRPRO_23,36.20254001,,
TO,COMBDGAERNewSHFURLARSTDHH2_23,9.3863797,,
TO,COMBDGTAWOldSCWA___STDELC_23,3.651439665,,
TO,COMBDGOFFOldWHSTHBCKSTDNGA_23,11.9444795,,
TO,COMBDGHLCNewSCCE___STDELC_23,9.774022032,,
TO,COMBDGAERNewSHFURMEDSTDHH2_23,9.3863797,,
TO,COMBDGAEROldAE______STDPRO_23,2.509788206,,
TO,COMBDGEDSNewWHHEP___STDELC_23,3.626453828,,
TO,COMBDGICIOldLIINC100WSTDELC_23,117.0756985,,
TO,COMBDGHLCNewSHFUR___HIGPRO_23,36.20254001,,
TO,COMBDGEDSNewSCWA___HIGELC_23,9.981657781,,
TO,COMBDGAERNewSHFURSMASTDHH2_23,9.3863797,,
TO,COMBDGHLCNewSCWA___ESRELC_23,9.774022032,,
TO,COMBDGHLCNewSCWD___HIGELC_23,9.774022032,,
TO,COMBDGTAWOldLIFLUT8HIGELC_23,422.447951,,
TO,COMBDGWSTOldWHSYS___STDKER_23,0.765804887,,
TO,COMBDGWSTOldWHSYS___STDHFO_23,0.765804887,,
TO,COMBDGWSTOldWHSYS___STDLFO_23,0.765804887,,
TO,COMBDGTAWOldSCWA___ESRELC_23,5.722853114,,
TO,COMBDGTAWOldSCCE___STDELC_23,3.651439665,,
TO,COMBDGTAWNewLIINC100WSTDELC_23,148.8080212,,
TO,COMBDGHLCNewSCCE___ESRELC_23,9.774022032,,
TO,COMBDGTAWOldSCWD___HIGELC_23,3.651439665,,
TO,COMBDGOFFNewAE______STDPRO_23,30.16618899,,
TO,COMBDGEDSNewSHHEP___ESRELC_23,35.98318335,,
TO,COMBDGRTTNewWHSTHBCKSTDELC_23,6.302344935,,
TO,COMBDGEDSNewSCCE___HIGELC_23,9.981657781,,
TO,COMBDGAEROldLILED___STDELC_23,748.5134366,,
TO,COMBDGOFFNewWHSTHBCKSTDELC_23,5.880927001,,
TO,COMBDGHLCNewSCWA___HIGELC_23,9.774022032,,
TO,COMBDGRTTNewSHFUR___STDPRO_23,64.13236956,,
TO,COMBDGRTTNewSHFUR___ESRPRO_23,64.13236956,,
TO,COMBDGTAWOldSCCE___ESRELC_23,5.722853114,,
TO,COMBDGAEROldSHPLT500WSTDELC_23,12.17362269,,
TO,COMBDGTAWOldSCWA___HIGELC_23,3.651439665,,
TO,COMBDGRTTNewSCWA___STDELC_23,17.34630497,,
TO,COMBDGAERNewSHHEP___STDGEO_23,9.3863797,,
TO,COMBDGRTTNewSCCE___STDELC_23,17.34630497,,
TO,COMBDGRTTNewSHFUR___HIGPRO_23,64.13236956,,
TO,COMBDGEDSNewSHHEP___STDELC_23,35.98318335,,
TO,COMBDGRTTOldWHSYS___STDBWP_23,1.480288256,,
TO,COMBDGEDSNewWHHEP___HIGELC_23,3.626453828,,
TO,COMBDGOFFNewLIFLUT8STDELC_23,1304.807054,,
TO,COMBDGEDSOldLIFLUT5HIGELC_23,2260.894639,,
TO,COMBDGHLCNewSCCE___HIGELC_23,9.774022032,,
TO,COMBDGAEROldLILED___HIGELC_23,748.5134366,,
TO,COMBDGOTSOldAE______STDPRO_23,2.893914885,,
TO,COMBDGAFSOldLILED___STDELC_23,818.8253337,,
TO,COMBDGHLCNewLIFLUT8HIGELC_23,369.4529351,,
TO,COMBDGRTTNewSCWA___ESRELC_23,17.34630497,,
TO,COMBDGRTTNewSCWD___HIGELC_23,17.34630497,,
TO,COMBDGRTTNewWHHEP___ESRELC_23,6.302344935,,
TO,COMBDGHLCNewSHHEP___ESRELC_23,36.20254001,,
TO,COMBDGAFSOldSHPLT500WSTDELC_23,13.06563186,,
TO,COMBDGAEROldSHFUR___STDKER_23,4.030685765,,
TO,COMBDGAEROldSHFUR___STDHFO_23,4.030685765,,
TO,COMBDGAEROldSHFUR___STDLFO_23,4.030685765,,
TO,COMBDGOTSOldWHSYS___STDBMA_23,0.507969329,,
TO,COMBDGAERNewSHHEP___ESRGEO_23,9.3863797,,
TO,COMBDGRTTNewSCCE___ESRELC_23,17.34630497,,
TO,COMBDGOFFOldSHFUR___STDNGA_23,416.6583011,,
TO,COMBDGRTTOldAE______STDELC_23,52.06982289,,
TO,COMBDGAEROldSHFUR___HIGHFO_23,4.030685765,,
TO,COMBDGAEROldSHFUR___HIGLFO_23,4.030685765,,
TO,COMBDGAFSOldAE______STDPRO_23,2.984989179,,
TO,COMBDGOFFNewSHPLT500WSTDELC_23,130.892262,,
TO,COMBDGOFFNewWHHEP___ESRELC_23,5.880927001,,
TO,COMBDGRTTNewWHHEP___STDELC_23,6.302344935,,
TO,COMBDGRTTOldWHSYS___ESRPRO_23,3.238660999,,
TO,COMBDGAERNewSHHEP___HIGGEO_23,9.3863797,,
TO,COMBDGRTTNewLIFLUT8HIGELC_23,638.2602756,,
TO,COMBDGTAWOldSCCE___HIGELC_23,3.651439665,,
TO,COMBDGWSTOldWHWTK___HIGELC_23,5.3451373,,
TO,COMBDGHLCOldWHSYS___STDBWP_23,0.988354746,,
TO,COMBDGOTSOldLILED___STDELC_23,848.2623885,,
TO,COMBDGEDSOldWHSYS___STDBWP_23,1.173332282,,
TO,COMBDGRTTNewSCWA___HIGELC_23,17.34630497,,
TO,COMBDGEDSNewSHHEP___HIGELC_23,35.98318335,,
TO,COMBDGRTTOldLIFLUT5HIGELC_23,3420.716931,,
TO,COMBDGAFSOldLILED___HIGELC_23,818.8253337,,
TO,COMBDGOFFNewWHHEP___STDELC_23,5.880927001,,
TO,COMBDGOFFNewLIFLC___STDELC_23,1304.807054,,
TO,COMBDGAFSOldSHFUR___STDKER_23,4.326029951,,
TO,COMBDGAFSOldSHFUR___STDHFO_23,4.326029951,,
TO,COMBDGAFSOldSHFUR___STDLFO_23,4.326029951,,
TO,COMBDGHLCNewSHHEP___STDELC_23,36.20254001,,
TO,COMBDGAFSOldSHFUR___HIGHFO_23,4.326029951,,
TO,COMBDGAFSOldSHFUR___HIGLFO_23,4.326029951,,
TO,COMBDGHLCOldWHSYS___ESRPRO_23,2.162380169,,
TO,COMBDGRTTNewSHHEP___ESRELC_23,64.13236956,,
TO,COMBDGAFSOldWHSYS___STDBMA_23,0.545195174,,
TO,COMBDGOTSNewLIINC100WSTDELC_23,187.2857381,,
TO,COMBDGOFFNewSHFUR___STDKER_23,130.892262,,
TO,COMBDGOFFNewSHFUR___STDHFO_23,130.892262,,
TO,COMBDGOFFNewSHFUR___STDLFO_23,130.892262,,
TO,COMBDGEDSOldWHSYS___ESRPRO_23,2.567084814,,
TO,COMBDGOFFNewSHFUR___HIGHFO_23,130.892262,,
TO,COMBDGOFFNewSHFUR___HIGLFO_23,130.892262,,
TO,COMBDGRTTNewSCCE___HIGELC_23,17.34630497,,
TO,COMBDGOTSOldSHPLT500WSTDELC_23,14.82457765,,
TO,COMBDGOTSOldLILED___HIGELC_23,848.2623885,,
TO,COMBDGEDSNewSHHEP___STDNGA_23,35.98318335,,
TO,COMBDGRTTNewSHHEP___STDELC_23,64.13236956,,
TO,COMBDGHLCNewSHHEP___HIGELC_23,36.20254001,,
TO,COMBDGRTTNewWHHEP___HIGELC_23,6.302344935,,
TO,COMBDGOFFOldWHSYS___STDBWP_23,1.711301369,,
TO,COMBDGRTTOldWHWTK___STDELC_23,10.33206252,,
TO,COMBDGOTSOldSHFUR___STDKER_23,4.908416798,,
TO,COMBDGOTSOldSHFUR___STDHFO_23,4.908416798,,
TO,COMBDGOTSOldSHFUR___STDLFO_23,4.908416798,,
TO,COMBDGOFFNewWHHEP___HIGELC_23,5.880927001,,
TO,COMBDGOTSOldSHFUR___HIGHFO_23,4.908416798,,
TO,COMBDGOTSOldSHFUR___HIGLFO_23,4.908416798,,
TO,COMBDGWSTOldSHPLT1500WSTDELC_23,28.59810503,,
TO,COMBDGHLCNewWHSTHBCKSTDELC_23,5.574912096,,
TO,COMBDGHLCOldWHWTK___STDELC_23,6.89848277,,
TO,COMBDGHLCOldSHPLT1500WSTDELC_23,19.38410169,,
TO,COMBDGWSTNewSHFURLARSTDHH2_23,14.81763967,,
TO,COMBDGAEROldSCWD___STDELC_23,7.533305702,,
TO,COMBDGWSTNewSHFURMEDSTDHH2_23,14.81763967,,
TO,COMBDGEDSOldWHWTK___STDELC_23,8.189582297,,
TO,COMBDGOFFOldWHSYS___ESRPRO_23,3.744084964,,
TO,COMBDGEDSNewLILED___ESRELC_23,306.2430629,,
TO,COMBDGRTTNewSHHEP___HIGELC_23,64.13236956,,
TO,COMBDGWSTNewSHFURSMASTDHH2_23,14.81763967,,
TO,COMBDGOFFNewSCWD___STDELC_23,30.73169269,,
TO,COMBDGHLCNewSHHEP___STDNGA_23,36.20254001,,
TO,COMBDGTAWOldSHFUR___STDPRO_23,3.02953154,,
TO,COMBDGTAWOldSHFUR___ESRPRO_23,6.62818583,,
TO,COMBDGEDSNewLIHAL100WSTDELC_23,306.2430629,,
TO,COMBDGAEROldLIFLUT8HIGELC_23,748.5134366,,
TO,COMBDGOFFNewLILED___STDELC_23,1304.807054,,
TO,COMBDGTAWOldSHFUR___HIGPRO_23,3.02953154,,
TO,COMBDGAFSOldSCWD___STDELC_23,8.069019895,,
TO,COMBDGWSTOldLIFLUT8STDELC_23,1614.952462,,
TO,COMBDGWSTOldLIFLC___STDELC_23,1614.952462,,
TO,COMBDGWSTNewSHHEP___STDGEO_23,14.81763967,,
TO,COMBDGHLCNewWHHEP___ESRELC_23,5.574912096,,
TO,COMBDGTAWOldSHHEP___ESRELC_23,3.601821277,,
TO,COMBDGRTTNewSHHEP___STDNGA_23,64.13236956,,
TO,COMBDGWSTOldSHPLT1000WSTDELC_23,28.59810503,,
TO,COMBDGHLCNewWHHEP___STDELC_23,5.574912096,,
TO,COMBDGICIOldSHHEP___STDGEO_23,0.707631882,,
TO,COMBDGAEROldSCWD___ESRELC_23,11.80685044,,
TO,COMBDGAFSOldLIFLUT8HIGELC_23,818.8253337,,
TO,COMBDGHLCOldSHPLT1000WSTDELC_23,19.38410169,,
TO,COMBDGWSTOldWHSYS___STDBMA_23,0.765804887,,
TO,COMBDGOFFNewSCWD___ESRELC_23,30.73169269,,
TO,COMBDGWSTNewSHHEP___ESRGEO_23,14.81763967,,
TO,COMBDGOFFOldWHWTK___STDELC_23,11.9444795,,
TO,COMBDGOFFNewLILED___HIGELC_23,1304.807054,,
TO,COMBDGICIOldSHFURLARSTDHH2_23,0.595196969,,
TO,COMBDGHLCOldAE______STDELC_23,52.20092878,,
TO,COMBDGICIOldSHFURMEDSTDHH2_23,0.595196969,,
TO,COMBDGWSTOldSHFUR___STDELC_23,66.09020412,,
TO,COMBDGOTSOldSCWD___STDELC_23,9.007991636,,
TO,COMBDGWSTNewSHHEP___HIGGEO_23,14.81763967,,
TO,COMBDGICIOldSHFURSMASTDHH2_23,0.595196969,,
TO,COMBDGICIOldSHHEP___ESRGEO_23,0.707631882,,
TO,COMBDGAFSOldSCWD___ESRELC_23,12.64646821,,
TO,COMBDGHLCOldSHFUR___STDELC_23,44.79664775,,
TO,COMBDGTAWOldSHHEP___STDELC_23,3.601821277,,
TO,COMBDGTAWOldLILED___ESRELC_23,422.447951,,
TO,COMBDGWSTOldAE______STDPRO_23,4.68717172,,
TO,COMBDGICIOldSHHEP___HIGGEO_23,0.707631882,,
TO,COMBDGOTSOldLIFLUT8HIGELC_23,848.2623885,,
TO,COMBDGRTTOldWHSYS___STDKER_23,1.480288256,,
TO,COMBDGRTTOldWHSYS___STDHFO_23,1.480288256,,
TO,COMBDGRTTOldWHSYS___STDLFO_23,1.480288256,,
TO,COMBDGHLCNewWHHEP___HIGELC_23,5.574912096,,
TO,COMBDGAEROldSCWA___STDELC_23,7.533305702,,
TO,COMBDGAEROldWHSTHBCKSTDELC_23,2.795789138,,
TO,COMBDGTAWOldSHHEP___HIGELC_23,3.601821277,,
TO,COMBDGHLCNewLILED___ESRELC_23,369.4529351,,
TO,COMBDGTAWOldLIHAL100WSTDELC_23,422.447951,,
TO,COMBDGHLCOldWHSYS___STDKER_23,0.988354746,,
TO,COMBDGHLCOldWHSYS___STDHFO_23,0.988354746,,
TO,COMBDGHLCOldWHSYS___STDLFO_23,0.988354746,,
TO,COMBDGOFFNewSCWA___STDELC_23,30.73169269,,
TO,COMBDGOTSOldSCWD___ESRELC_23,14.11810621,,
TO,COMBDGAEROldSHFUR___STDPRO_23,4.030685765,,
TO,COMBDGEDSOldWHSYS___STDKER_23,1.173332282,,
TO,COMBDGEDSOldWHSYS___STDHFO_23,1.173332282,,
TO,COMBDGEDSOldWHSYS___STDLFO_23,1.173332282,,
TO,COMBDGOFFNewSCCE___STDELC_23,30.73169269,,
TO,COMBDGAEROldSHFUR___ESRPRO_23,8.818569447,,
TO,COMBDGAEROldSCWA___ESRELC_23,11.80685044,,
TO,COMBDGAEROldSCCE___STDELC_23,7.533305702,,
TO,COMBDGAEROldSCWD___HIGELC_23,7.533305702,,
TO,COMBDGHLCNewLIHAL100WSTDELC_23,369.4529351,,
TO,COMBDGAFSOldSCWA___STDELC_23,8.069019895,,
TO,COMBDGAEROldSHFUR___HIGPRO_23,4.030685765,,
TO,COMBDGOFFNewSCWA___ESRELC_23,30.73169269,,
TO,COMBDGAEROldSHHEP___ESRELC_23,4.792097246,,
TO,COMBDGOFFNewSCWD___HIGELC_23,30.73169269,,
TO,COMBDGAEROldWHHEP___ESRELC_23,0.476222996,,
TO,COMBDGWSTOldLILED___STDELC_23,1614.952462,,
TO,COMBDGTAWOldSHHEP___STDNGA_23,3.601821277,,
TO,COMBDGOFFNewSCCE___ESRELC_23,30.73169269,,
TO,COMBDGRTTNewLILED___ESRELC_23,638.2602756,,
TO,COMBDGAFSOldSHFUR___STDPRO_23,4.326029951,,
TO,COMBDGAEROldSCCE___ESRELC_23,11.80685044,,
TO,COMBDGAFSOldSHFUR___ESRPRO_23,9.464740686,,
TO,COMBDGAEROldSCWA___HIGELC_23,7.533305702,,
TO,COMBDGAFSOldSCWA___ESRELC_23,12.64646821,,
TO,COMBDGAFSOldSCCE___STDELC_23,8.069019895,,
TO,COMBDGAFSOldSCWD___HIGELC_23,8.069019895,,
TO,COMBDGAEROldWHHEP___STDELC_23,0.476222996,,
TO,COMBDGRTTOldWHWTK___HIGELC_23,10.33206252,,
TO,COMBDGAFSOldSHFUR___HIGPRO_23,4.326029951,,
TO,COMBDGOFFNewSCWA___HIGELC_23,30.73169269,,
TO,COMBDGOFFNewSHFUR___STDPRO_23,130.892262,,
TO,COMBDGAFSOldSHHEP___ESRELC_23,5.143233044,,
TO,COMBDGHLCOldLIFLUT8STDELC_23,1494.545518,,
TO,COMBDGOFFNewSHFUR___ESRPRO_23,130.892262,,
TO,COMBDGRTTOldSHPLT1500WSTDELC_23,45.49417179,,
TO,COMBDGHLCOldLIFLC___STDELC_23,1494.545518,,
TO,COMBDGOTSOldSCWA___STDELC_23,9.007991636,,
TO,COMBDGWSTOldLILED___HIGELC_23,1614.952462,,
TO,COMBDGAFSOldSCCE___ESRELC_23,12.64646821,,
TO,COMBDGOFFNewSHFUR___HIGPRO_23,130.892262,,
TO,COMBDGAFSOldSCWA___HIGELC_23,8.069019895,,
TO,COMBDGOFFNewLIFLUT8HIGELC_23,1304.807054,,
TO,COMBDGRTTNewLIHAL100WSTDELC_23,638.2602756,,
TO,COMBDGAEROldSHHEP___STDELC_23,4.792097246,,
TO,COMBDGHLCOldWHWTK___HIGELC_23,6.89848277,,
TO,COMBDGOFFOldWHSYS___STDKER_23,1.711301369,,
TO,COMBDGOFFOldWHSYS___STDHFO_23,1.711301369,,
TO,COMBDGOFFOldWHSYS___STDLFO_23,1.711301369,,
TO,COMBDGTAWNewSHFURLARSTDHH2_23,24.35087035,,
TO,COMBDGTAWNewSHFURMEDSTDHH2_23,24.35087035,,
TO,COMBDGEDSOldSHPLT1500WSTDELC_23,35.16161438,,
TO,COMBDGOTSNewSHFURLARSTDHH2_23,24.72886096,,
TO,COMBDGEDSOldWHWTK___HIGELC_23,8.189582297,,
TO,COMBDGOFFNewSCCE___HIGELC_23,30.73169269,,
TO,COMBDGOTSNewSHFURMEDSTDHH2_23,24.72886096,,
TO,COMBDGTAWNewSHFURSMASTDHH2_23,24.35087035,,
TO,COMBDGAEROldSCCE___HIGELC_23,7.533305702,,
TO,COMBDGOTSOldSHFUR___STDPRO_23,4.908416798,,
TO,COMBDGOTSOldSCWA___ESRELC_23,14.11810621,,
TO,COMBDGOTSNewSHFURSMASTDHH2_23,24.72886096,,
TO,COMBDGOTSOldWHSTHBCKSTDELC_23,3.545505979,,
TO,COMBDGOTSOldSCCE___STDELC_23,9.007991636,,
TO,COMBDGOTSOldSCWD___HIGELC_23,9.007991636,,
TO,COMBDGOTSOldSHFUR___ESRPRO_23,10.7389206,,
TO,COMBDGWSTOldSHPLT500WSTDELC_23,28.59810503,,
TO,COMBDGAEROldSHHEP___HIGELC_23,4.792097246,,
TO,COMBDGOTSNewSHHEP___STDGEO_23,24.72886096,,
TO,COMBDGAFSOldSHHEP___STDELC_23,5.143233044,,
TO,COMBDGOTSOldSHFUR___HIGPRO_23,4.908416798,,
TO,COMBDGAEROldWHHEP___HIGELC_23,0.476222996,,
TO,COMBDGHLCOldSHPLT500WSTDELC_23,19.38410169,,
TO,COMBDGEDSOldLIFLUT8STDELC_23,2260.894639,,
TO,COMBDGOTSOldSHHEP___ESRELC_23,5.835634925,,
TO,COMBDGTAWNewSHHEP___STDGEO_23,24.35087035,,
TO,COMBDGEDSOldLIFLC___STDELC_23,2260.894639,,
TO,COMBDGOTSOldSCCE___ESRELC_23,14.11810621,,
TO,COMBDGAFSOldSCCE___HIGELC_23,8.069019895,,
TO,COMBDGOTSOldSCWA___HIGELC_23,9.007991636,,
TO,COMBDGRTTOldSHPLT1000WSTDELC_23,45.49417179,,
TO,COMBDGOFFNewSHHEP___ESRELC_23,130.892262,,
TO,COMBDGOTSNewSHHEP___ESRGEO_23,24.72886096,,
TO,COMBDGAFSOldSHHEP___HIGELC_23,5.143233044,,
TO,COMBDGOTSOldWHHEP___ESRELC_23,0.603926618,,
TO,COMBDGAFSOldWHSTHBCKSTDELC_23,3.805333588,,
TO,COMBDGWSTOldSHFUR___STDKER_23,9.468830915,,
TO,COMBDGWSTOldSHFUR___STDHFO_23,9.468830915,,
TO,COMBDGWSTOldSHFUR___STDLFO_23,9.468830915,,
TO,COMBDGTAWNewSHHEP___ESRGEO_23,24.35087035,,
TO,COMBDGWSTOldSHFUR___HIGHFO_23,9.468830915,,
TO,COMBDGWSTOldSHFUR___HIGLFO_23,9.468830915,,
TO,COMBDGHLCOldSHFUR___STDKER_23,6.418074944,,
TO,COMBDGHLCOldSHFUR___STDHFO_23,6.418074944,,
TO,COMBDGHLCOldSHFUR___STDLFO_23,6.418074944,,
TO,COMBDGEDSNewLIINC100WSTDELC_23,306.2430629,,
TO,COMBDGEDSOldSHPLT1000WSTDELC_23,35.16161438,,
TO,COMBDGOTSNewSHHEP___HIGGEO_23,24.72886096,,
TO,COMBDGAEROldSHHEP___STDNGA_23,4.792097246,,
TO,COMBDGOFFOldWHWTK___HIGELC_23,11.9444795,,
TO,COMBDGHLCOldSHFUR___HIGHFO_23,6.418074944,,
TO,COMBDGHLCOldSHFUR___HIGLFO_23,6.418074944,,
TO,COMBDGOTSOldWHHEP___STDELC_23,0.603926618,,
TO,COMBDGRTTOldSHFUR___STDELC_23,105.1370046,,
TO,COMBDGTAWNewSHHEP___HIGGEO_23,24.35087035,,
TO,COMBDGOTSOldSHHEP___STDELC_23,5.835634925,,
TO,COMBDGOFFNewSHHEP___STDELC_23,130.892262,,
TO,COMBDGOTSOldSCCE___HIGELC_23,9.007991636,,
TO,COMBDGRTTOldAE______STDPRO_23,7.488957399,,
TO,COMBDGEDSOldSHFUR___STDELC_23,81.2584704,,
TO,COMBDGAFSOldWHHEP___ESRELC_23,0.648184563,,
TO,COMBDGAFSOldSHHEP___STDNGA_23,5.143233044,,
TO,COMBDGHLCOldLILED___STDELC_23,1494.545518,,
TO,COMBDGOTSOldSHHEP___HIGELC_23,5.835634925,,
TO,COMBDGAFSOldWHHEP___STDELC_23,0.648184563,,
TO,COMBDGEDSOldAE______STDELC_23,67.41270429,,
TO,COMBDGAEROldLILED___ESRELC_23,748.5134366,,
TO,COMBDGRTTOldWHSYS___STDBMA_23,1.480288256,,
TO,COMBDGOFFOldLIFLUT5HIGELC_23,8663.675994,,
TO,COMBDGOFFNewSHHEP___HIGELC_23,130.892262,,
TO,COMBDGOTSOldWHHEP___HIGELC_23,0.603926618,,
TO,COMBDGRTTOldLIFLC___STDELC_23,3420.716931,,
TO,COMBDGRTTOldLIFLUT8STDELC_23,3420.716931,,
TO,COMBDGHLCOldLILED___HIGELC_23,1494.545518,,
TO,COMBDGHLCOldWHSYS___STDBMA_23,0.988354746,,
TO,COMBDGEDSOldWHSYS___STDBMA_23,1.173332282,,
TO,COMBDGOTSOldSHHEP___STDNGA_23,5.835634925,,
TO,COMBDGAFSOldLILED___ESRELC_23,818.8253337,,
TO,COMBDGWSTOldLIFLUT8HIGELC_23,1614.952462,,
TO,COMBDGAEROldLIHAL100WSTDELC_23,748.5134366,,
TO,COMBDGOFFNewSHHEP___STDNGA_23,130.892262,,
TO,COMBDGTAWOldLIINC100WSTDELC_23,422.447951,,
TO,COMBDGAFSOldWHHEP___HIGELC_23,0.648184563,,
TO,COMBDGOTSOldLILED___ESRELC_23,848.2623885,,
TO,COMBDGHLCOldSCWD___STDELC_23,12.09520449,,
TO,COMBDGWSTOldSCWD___STDELC_23,18.33278218,,
