regions,tech,c2a,c2a_notes
TO,COMBDGRTTOldSCCE___HIGNGA_23,31.536,CommercialBuildingRetail TradeOldSpace CoolingCentralHigh EfficiencyNatural Gas2023
TO,COMBDGRTTOldSCCE___ESRNGA_23,31.536,CommercialBuildingRetail TradeOldSpace CoolingCentralEnergy StarNatural Gas2023
TO,COMBDGRTTOldSCCE___STDNGA_23,31.536,CommercialBuildingRetail TradeOldSpace CoolingCentralStandard EfficiencyNatural Gas2023
TO,COMBDGRTTOldSHFUR___STDELC_23,31.536,CommercialBuildingRetail TradeOldSpace HeatingFurnaceStandard EfficiencyElectricity2023
TO,COMBDGRTTOldSHPLT500WSTDELC_23,31.536,CommercialBuildingRetail TradeOldSpace HeatingPlinthe500WStandard EfficiencyElectricity2023
TO,COMBDGRTTOldSHPLT1000WSTDELC_23,31.536,CommercialBuildingRetail TradeOldSpace HeatingPlinthe1000WStandard EfficiencyElectricity2023
TO,COMBDGRTTOldSHPLT1500WSTDELC_23,31.536,CommercialBuildingRetail TradeOldSpace HeatingPlinthe1500WStandard EfficiencyElectricity2023
TO,COMBDGRTTOldSHFUR___HIGHFO_23,31.536,CommercialBuildingRetail TradeOldSpace HeatingFurnaceHigh EfficiencyHeavy Fuel Oil2023
TO,COMBDGRTTOldSHFUR___STDHFO_23,31.536,CommercialBuildingRetail TradeOldSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2023
TO,COMBDGRTTOldSHFURSMASTDHH2_23,31.536,CommercialBuildingRetail TradeOldSpace HeatingFurnaceSmallStandard EfficiencyHydrogen2023
TO,COMBDGRTTOldSHFURMEDSTDHH2_23,31.536,CommercialBuildingRetail TradeOldSpace HeatingFurnaceMediumStandard EfficiencyHydrogen2023
TO,COMBDGRTTOldSHFURLARSTDHH2_23,31.536,CommercialBuildingRetail TradeOldSpace HeatingFurnaceLargeStandard EfficiencyHydrogen2023
TO,COMBDGRTTOldSHFUR___STDKER_23,31.536,CommercialBuildingRetail TradeOldSpace HeatingFurnaceStandard EfficiencyKerosene2023
TO,COMBDGRTTOldSHFUR___HIGLFO_23,31.536,CommercialBuildingRetail TradeOldSpace HeatingFurnaceHigh EfficiencyLight Fuel Oil2023
TO,COMBDGRTTOldSHFUR___STDLFO_23,31.536,CommercialBuildingRetail TradeOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2023
TO,COMBDGRTTOldSHFUR___HIGPRO_23,31.536,CommercialBuildingRetail TradeOldSpace HeatingFurnaceHigh EfficiencyPropane2023
TO,COMBDGRTTOldSHFUR___ESRPRO_23,31.536,CommercialBuildingRetail TradeOldSpace HeatingFurnaceEnergy StarPropane2023
TO,COMBDGRTTOldSHFUR___STDPRO_23,31.536,CommercialBuildingRetail TradeOldSpace HeatingFurnaceStandard EfficiencyPropane2023
TO,COMBDGRTTOldSHZTM___STDETHOS_23,31.536,CommercialBuildingRetail TradeOldSpace HeatingZero Thermal MeasureStandard2023
TO,COMBDGRTTOldSHZTM___MEDETHOS_23,31.536,CommercialBuildingRetail TradeOldSpace HeatingZero Thermal MeasureMedium2023
TO,COMBDGRTTOldSHZTM___HIGETHOS_23,31.536,CommercialBuildingRetail TradeOldSpace HeatingZero Thermal MeasureHigh Efficiency2023
TO,COMBDGRTTOldWHSYS___STDBMA_23,31.536,CommercialBuildingRetail TradeOldWater HeatingSystemStandard EfficiencyBiomass2023
TO,COMBDGRTTOldWHHEP___HIGELC_23,31.536,CommercialBuildingRetail TradeOldWater HeatingHeat PumpHigh EfficiencyElectricity2023
TO,COMBDGRTTOldWHHEP___ESRELC_23,31.536,CommercialBuildingRetail TradeOldWater HeatingHeat PumpEnergy StarElectricity2023
TO,COMBDGRTTOldWHHEP___STDELC_23,31.536,CommercialBuildingRetail TradeOldWater HeatingHeat PumpStandard EfficiencyElectricity2023
TO,COMBDGRTTOldWHWTK___HIGELC_23,31.536,CommercialBuildingRetail TradeOldWater HeatingWith TankHigh EfficiencyElectricity2023
TO,COMBDGRTTOldWHWTK___STDELC_23,31.536,CommercialBuildingRetail TradeOldWater HeatingWith TankStandard EfficiencyElectricity2023
TO,COMBDGRTTOldWHSYS___STDHFO_23,31.536,CommercialBuildingRetail TradeOldWater HeatingSystemStandard EfficiencyHeavy Fuel Oil2023
TO,COMBDGRTTOldWHSYS___STDKER_23,31.536,CommercialBuildingRetail TradeOldWater HeatingSystemStandard EfficiencyKerosene2023
TO,COMBDGRTTOldWHSYS___STDLFO_23,31.536,CommercialBuildingRetail TradeOldWater HeatingSystemStandard EfficiencyLight Fuel Oil2023
TO,COMBDGRTTOldWHSYS___STDBWP_23,31.536,CommercialBuildingRetail TradeOldWater HeatingSystemStandard EfficiencyWood Pellet2023
TO,COMBDGRTTOldWHSYS___ESRPRO_23,31.536,CommercialBuildingRetail TradeOldWater HeatingSystemEnergy StarPropane2023
TO,COMBDGRTTOldSLLED___HIGELC_23,1,CommercialBuildingRetail TradeOldStreet LightingLight Emitting DiodeHigh EfficiencyElectricity2023
TO,COMBDGRTTOldAM______STDELC_16,31.536,CommercialBuildingRetail TradeOldAuxiliary MotorsStandard EfficiencyElectricity2016
TO,COMBDGRTTOldAE______STDELC_16,31.536,CommercialBuildingRetail TradeOldAuxiliary EquipmentStandard EfficiencyElectricity2016
TO,COMBDGRTTOldAE______STDPRO_16,31.536,CommercialBuildingRetail TradeOldAuxiliary EquipmentStandard EfficiencyPropane2016
TO,COMBDGRTTOldLIFLC___STDELC_16,1,CommercialBuildingRetail TradeOldLightingFluocompactStandard EfficiencyElectricity2016
TO,COMBDGRTTOldLIFLU___STDELC_16,1,CommercialBuildingRetail TradeOldLightingFluorescenteStandard EfficiencyElectricity2016
TO,COMBDGRTTOldLIHAL___STDELC_16,1,CommercialBuildingRetail TradeOldLightingHalogenStandard EfficiencyElectricity2016
TO,COMBDGRTTOldLIINC___STDELC_16,1,CommercialBuildingRetail TradeOldLightingIncandescentStandard EfficiencyElectricity2016
TO,COMBDGRTTOldLILED___STDELC_16,1,CommercialBuildingRetail TradeOldLightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,COMBDGRTTOldSC______STDELC_16,31.536,CommercialBuildingRetail TradeOldSpace CoolingStandard EfficiencyElectricity2016
TO,COMBDGRTTOldSC_________DCO_16,31.536,CommercialBuildingRetail TradeOldSpace CoolingDistrict Cooling2016
TO,COMBDGRTTOldSHFUR___STDELC_16,31.536,CommercialBuildingRetail TradeOldSpace HeatingFurnaceStandard EfficiencyElectricity2016
TO,COMBDGRTTOldSHHEP___STDELC_16,31.536,CommercialBuildingRetail TradeOldSpace HeatingHeat PumpStandard EfficiencyElectricity2016
TO,COMBDGRTTOldSHPLT___STDELC_16,31.536,CommercialBuildingRetail TradeOldSpace HeatingPlintheStandard EfficiencyElectricity2016
TO,COMBDGRTTOldSHFUR___STDHFO_16,31.536,CommercialBuildingRetail TradeOldSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2016
TO,COMBDGRTTOldSHFUR___STDKER_16,31.536,CommercialBuildingRetail TradeOldSpace HeatingFurnaceStandard EfficiencyKerosene2016
TO,COMBDGRTTOldSHFUR___STDLFO_16,31.536,CommercialBuildingRetail TradeOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2016
TO,COMBDGRTTOldSHFUR___STDPRO_16,31.536,CommercialBuildingRetail TradeOldSpace HeatingFurnaceStandard EfficiencyPropane2016
TO,COMBDGRTTOldSH_________DHE_16,31.536,CommercialBuildingRetail TradeOldSpace HeatingDistrict Heating2016
TO,COMBDGRTTOldWH______STDELC_16,31.536,CommercialBuildingRetail TradeOldWater HeatingStandard EfficiencyElectricity2016
TO,COMBDGRTTOldWH______STDHFO_16,31.536,CommercialBuildingRetail TradeOldWater HeatingStandard EfficiencyHeavy Fuel Oil2016
TO,COMBDGRTTOldWH______STDKER_16,31.536,CommercialBuildingRetail TradeOldWater HeatingStandard EfficiencyKerosene2016
TO,COMBDGRTTOldWH______STDLFO_16,31.536,CommercialBuildingRetail TradeOldWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,COMBDGRTTOldWH______STDPRO_16,31.536,CommercialBuildingRetail TradeOldWater HeatingStandard EfficiencyPropane2016
TO,COMBDGRTTOldWH_________DHE_16,31.536,CommercialBuildingRetail TradeOldWater HeatingDistrict Heating2016
TO,COMBDGRTTOldSLLED___STDELC_16,1,CommercialBuildingRetail TradeOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,COMBDGTAWOldAM______STDELC_23,31.536,CommercialBuildingTransportation and WarehousingOldAuxiliary MotorsStandard EfficiencyElectricity2023
TO,COMBDGTAWOldAE______STDBMA_23,31.536,CommercialBuildingTransportation and WarehousingOldAuxiliary EquipmentStandard EfficiencyBiomass2023
TO,COMBDGTAWOldAE______STDELC_23,31.536,CommercialBuildingTransportation and WarehousingOldAuxiliary EquipmentStandard EfficiencyElectricity2023
TO,COMBDGTAWOldAE______STDNGA_23,31.536,CommercialBuildingTransportation and WarehousingOldAuxiliary EquipmentStandard EfficiencyNatural Gas2023
TO,COMBDGTAWOldAE______STDPRO_23,31.536,CommercialBuildingTransportation and WarehousingOldAuxiliary EquipmentStandard EfficiencyPropane2023
TO,COMBDGTAWOldLILED___HIGELC_23,1,CommercialBuildingTransportation and WarehousingOldLightingLight Emitting DiodeHigh EfficiencyElectricity2023
TO,COMBDGTAWOldLIFLC___HIGELC_23,1,CommercialBuildingTransportation and WarehousingOldLightingFluocompactHigh EfficiencyElectricity2023
TO,COMBDGTAWOldLIFLC___STDELC_23,1,CommercialBuildingTransportation and WarehousingOldLightingFluocompactStandard EfficiencyElectricity2023
TO,COMBDGTAWOldLIFLUT5HIGELC_23,1,CommercialBuildingTransportation and WarehousingOldLightingFluorescenteT5High EfficiencyElectricity2023
TO,COMBDGTAWOldLIFLUT8HIGELC_23,1,CommercialBuildingTransportation and WarehousingOldLightingFluorescenteT8High EfficiencyElectricity2023
TO,COMBDGTAWOldLIFLUT5STDELC_23,1,CommercialBuildingTransportation and WarehousingOldLightingFluorescenteT5Standard EfficiencyElectricity2023
TO,COMBDGTAWOldLIFLUT8STDELC_23,1,CommercialBuildingTransportation and WarehousingOldLightingFluorescenteT8Standard EfficiencyElectricity2023
TO,COMBDGTAWOldLIHAL100WSTDELC_23,1,CommercialBuildingTransportation and WarehousingOldLightingHalogen100WStandard EfficiencyElectricity2023
TO,COMBDGTAWOldLIINC100WSTDELC_23,1,CommercialBuildingTransportation and WarehousingOldLightingIncandescent100WStandard EfficiencyElectricity2023
TO,COMBDGTAWOldLILED___ESRELC_23,1,CommercialBuildingTransportation and WarehousingOldLightingLight Emitting DiodeEnergy StarElectricity2023
TO,COMBDGTAWOldLILED___STDELC_23,1,CommercialBuildingTransportation and WarehousingOldLightingLight Emitting DiodeStandard EfficiencyElectricity2023
TO,COMBDGTAWOldSCCE___HIGELC_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace CoolingCentralHigh EfficiencyElectricity2023
TO,COMBDGTAWOldSCCE___ESRELC_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace CoolingCentralEnergy StarElectricity2023
TO,COMBDGTAWOldSCCE___STDELC_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace CoolingCentralStandard EfficiencyElectricity2023
TO,COMBDGTAWOldSCWA___HIGELC_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace CoolingWallHigh EfficiencyElectricity2023
TO,COMBDGTAWOldSCWA___ESRELC_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace CoolingWallEnergy StarElectricity2023
TO,COMBDGTAWOldSCWA___STDELC_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace CoolingWallStandard EfficiencyElectricity2023
TO,COMBDGTAWOldSCWD___HIGELC_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace CoolingWindowHigh EfficiencyElectricity2023
TO,COMBDGTAWOldSCWD___ESRELC_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace CoolingWindowEnergy StarElectricity2023
TO,COMBDGTAWOldSCWD___STDELC_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace CoolingWindowStandard EfficiencyElectricity2023
TO,COMBDGTAWOldSCCE___HIGNGA_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace CoolingCentralHigh EfficiencyNatural Gas2023
TO,COMBDGTAWOldSCCE___ESRNGA_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace CoolingCentralEnergy StarNatural Gas2023
TO,COMBDGTAWOldSCCE___STDNGA_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace CoolingCentralStandard EfficiencyNatural Gas2023
TO,COMBDGTAWOldSHFUR___STDELC_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceStandard EfficiencyElectricity2023
TO,COMBDGTAWOldSHPLT500WSTDELC_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingPlinthe500WStandard EfficiencyElectricity2023
TO,COMBDGTAWOldSHPLT1000WSTDELC_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingPlinthe1000WStandard EfficiencyElectricity2023
TO,COMBDGTAWOldSHPLT1500WSTDELC_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingPlinthe1500WStandard EfficiencyElectricity2023
TO,COMBDGTAWOldSHFUR___HIGHFO_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceHigh EfficiencyHeavy Fuel Oil2023
TO,COMBDGTAWOldSHFUR___STDHFO_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2023
TO,COMBDGTAWOldSHFURSMASTDHH2_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceSmallStandard EfficiencyHydrogen2023
TO,COMBDGTAWOldSHFURMEDSTDHH2_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceMediumStandard EfficiencyHydrogen2023
TO,COMBDGTAWOldSHFURLARSTDHH2_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceLargeStandard EfficiencyHydrogen2023
TO,COMBDGTAWOldSHFUR___STDKER_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceStandard EfficiencyKerosene2023
TO,COMBDGTAWOldSHFUR___HIGLFO_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceHigh EfficiencyLight Fuel Oil2023
TO,COMBDGTAWOldSHFUR___STDLFO_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2023
TO,COMBDGTAWOldSHFUR___HIGPRO_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceHigh EfficiencyPropane2023
TO,COMBDGTAWOldSHFUR___ESRPRO_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceEnergy StarPropane2023
TO,COMBDGTAWOldSHFUR___STDPRO_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceStandard EfficiencyPropane2023
TO,COMBDGTAWOldSHZTM___STDETHOS_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingZero Thermal MeasureStandard2023
TO,COMBDGTAWOldSHZTM___MEDETHOS_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingZero Thermal MeasureMedium2023
TO,COMBDGTAWOldSHZTM___HIGETHOS_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingZero Thermal MeasureHigh Efficiency2023
TO,COMBDGTAWOldWHSYS___STDBMA_23,31.536,CommercialBuildingTransportation and WarehousingOldWater HeatingSystemStandard EfficiencyBiomass2023
TO,COMBDGTAWOldWHHEP___HIGELC_23,31.536,CommercialBuildingTransportation and WarehousingOldWater HeatingHeat PumpHigh EfficiencyElectricity2023
TO,COMBDGTAWOldWHHEP___ESRELC_23,31.536,CommercialBuildingTransportation and WarehousingOldWater HeatingHeat PumpEnergy StarElectricity2023
TO,COMBDGTAWOldWHHEP___STDELC_23,31.536,CommercialBuildingTransportation and WarehousingOldWater HeatingHeat PumpStandard EfficiencyElectricity2023
TO,COMBDGTAWOldWHWTK___HIGELC_23,31.536,CommercialBuildingTransportation and WarehousingOldWater HeatingWith TankHigh EfficiencyElectricity2023
TO,COMBDGTAWOldWHWTK___STDELC_23,31.536,CommercialBuildingTransportation and WarehousingOldWater HeatingWith TankStandard EfficiencyElectricity2023
TO,COMBDGTAWOldWHSYS___STDHFO_23,31.536,CommercialBuildingTransportation and WarehousingOldWater HeatingSystemStandard EfficiencyHeavy Fuel Oil2023
TO,COMBDGTAWOldWHSYS___STDKER_23,31.536,CommercialBuildingTransportation and WarehousingOldWater HeatingSystemStandard EfficiencyKerosene2023
TO,COMBDGTAWOldWHSYS___STDLFO_23,31.536,CommercialBuildingTransportation and WarehousingOldWater HeatingSystemStandard EfficiencyLight Fuel Oil2023
TO,COMBDGTAWOldWHSYS___STDBWP_23,31.536,CommercialBuildingTransportation and WarehousingOldWater HeatingSystemStandard EfficiencyWood Pellet2023
TO,COMBDGTAWOldWHSYS___ESRPRO_23,31.536,CommercialBuildingTransportation and WarehousingOldWater HeatingSystemEnergy StarPropane2023
TO,COMBDGTAWOldSLLED___HIGELC_23,1,CommercialBuildingTransportation and WarehousingOldStreet LightingLight Emitting DiodeHigh EfficiencyElectricity2023
TO,COMBDGTAWOldAM______STDELC_16,31.536,CommercialBuildingTransportation and WarehousingOldAuxiliary MotorsStandard EfficiencyElectricity2016
TO,COMBDGTAWOldAE______STDELC_16,31.536,CommercialBuildingTransportation and WarehousingOldAuxiliary EquipmentStandard EfficiencyElectricity2016
TO,COMBDGTAWOldAE______STDPRO_16,31.536,CommercialBuildingTransportation and WarehousingOldAuxiliary EquipmentStandard EfficiencyPropane2016
TO,COMBDGTAWOldLIFLC___STDELC_16,1,CommercialBuildingTransportation and WarehousingOldLightingFluocompactStandard EfficiencyElectricity2016
TO,COMBDGTAWOldLIFLU___STDELC_16,1,CommercialBuildingTransportation and WarehousingOldLightingFluorescenteStandard EfficiencyElectricity2016
TO,COMBDGTAWOldLIHAL___STDELC_16,1,CommercialBuildingTransportation and WarehousingOldLightingHalogenStandard EfficiencyElectricity2016
TO,COMBDGTAWOldLIINC___STDELC_16,1,CommercialBuildingTransportation and WarehousingOldLightingIncandescentStandard EfficiencyElectricity2016
TO,COMBDGTAWOldLILED___STDELC_16,1,CommercialBuildingTransportation and WarehousingOldLightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,COMBDGTAWOldSC______STDELC_16,31.536,CommercialBuildingTransportation and WarehousingOldSpace CoolingStandard EfficiencyElectricity2016
TO,COMBDGTAWOldSC_________DCO_16,31.536,CommercialBuildingTransportation and WarehousingOldSpace CoolingDistrict Cooling2016
TO,COMBDGTAWOldSHFUR___STDELC_16,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceStandard EfficiencyElectricity2016
TO,COMBDGTAWOldSHHEP___STDELC_16,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingHeat PumpStandard EfficiencyElectricity2016
TO,COMBDGTAWOldSHPLT___STDELC_16,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingPlintheStandard EfficiencyElectricity2016
TO,COMBDGTAWOldSHFUR___STDHFO_16,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2016
TO,COMBDGTAWOldSHFUR___STDKER_16,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceStandard EfficiencyKerosene2016
TO,COMBDGTAWOldSHFUR___STDLFO_16,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2016
TO,COMBDGTAWOldSHFUR___STDPRO_16,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceStandard EfficiencyPropane2016
TO,COMBDGTAWOldSH_________DHE_16,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingDistrict Heating2016
TO,COMBDGTAWOldWH______STDELC_16,31.536,CommercialBuildingTransportation and WarehousingOldWater HeatingStandard EfficiencyElectricity2016
TO,COMBDGTAWOldWH______STDHFO_16,31.536,CommercialBuildingTransportation and WarehousingOldWater HeatingStandard EfficiencyHeavy Fuel Oil2016
TO,COMBDGTAWOldWH______STDKER_16,31.536,CommercialBuildingTransportation and WarehousingOldWater HeatingStandard EfficiencyKerosene2016
TO,COMBDGTAWOldWH______STDLFO_16,31.536,CommercialBuildingTransportation and WarehousingOldWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,COMBDGTAWOldWH______STDPRO_16,31.536,CommercialBuildingTransportation and WarehousingOldWater HeatingStandard EfficiencyPropane2016
TO,COMBDGTAWOldWH_________DHE_16,31.536,CommercialBuildingTransportation and WarehousingOldWater HeatingDistrict Heating2016
TO,COMBDGTAWOldSLLED___STDELC_16,1,CommercialBuildingTransportation and WarehousingOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,COMBDGICIOldAM______STDELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldAuxiliary MotorsStandard EfficiencyElectricity2023
TO,COMBDGICIOldAE______STDBMA_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldAuxiliary EquipmentStandard EfficiencyBiomass2023
TO,COMBDGICIOldAE______STDELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldAuxiliary EquipmentStandard EfficiencyElectricity2023
TO,COMBDGICIOldAE______STDNGA_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldAuxiliary EquipmentStandard EfficiencyNatural Gas2023
TO,COMBDGICIOldAE______STDPRO_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldAuxiliary EquipmentStandard EfficiencyPropane2023
TO,COMBDGICIOldLILED___HIGELC_23,1,CommercialBuildingInformation and Cultural IndustriesOldLightingLight Emitting DiodeHigh EfficiencyElectricity2023
TO,COMBDGICIOldLIFLC___HIGELC_23,1,CommercialBuildingInformation and Cultural IndustriesOldLightingFluocompactHigh EfficiencyElectricity2023
TO,COMBDGICIOldLIFLC___STDELC_23,1,CommercialBuildingInformation and Cultural IndustriesOldLightingFluocompactStandard EfficiencyElectricity2023
TO,COMBDGICIOldLIFLUT5HIGELC_23,1,CommercialBuildingInformation and Cultural IndustriesOldLightingFluorescenteT5High EfficiencyElectricity2023
TO,COMBDGICIOldLIFLUT8HIGELC_23,1,CommercialBuildingInformation and Cultural IndustriesOldLightingFluorescenteT8High EfficiencyElectricity2023
TO,COMBDGICIOldLIFLUT5STDELC_23,1,CommercialBuildingInformation and Cultural IndustriesOldLightingFluorescenteT5Standard EfficiencyElectricity2023
TO,COMBDGICIOldLIFLUT8STDELC_23,1,CommercialBuildingInformation and Cultural IndustriesOldLightingFluorescenteT8Standard EfficiencyElectricity2023
TO,COMBDGICIOldLIHAL100WSTDELC_23,1,CommercialBuildingInformation and Cultural IndustriesOldLightingHalogen100WStandard EfficiencyElectricity2023
TO,COMBDGICIOldLIINC100WSTDELC_23,1,CommercialBuildingInformation and Cultural IndustriesOldLightingIncandescent100WStandard EfficiencyElectricity2023
TO,COMBDGICIOldLILED___ESRELC_23,1,CommercialBuildingInformation and Cultural IndustriesOldLightingLight Emitting DiodeEnergy StarElectricity2023
TO,COMBDGICIOldLILED___STDELC_23,1,CommercialBuildingInformation and Cultural IndustriesOldLightingLight Emitting DiodeStandard EfficiencyElectricity2023
TO,COMBDGICIOldSCCE___HIGELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingCentralHigh EfficiencyElectricity2023
TO,COMBDGICIOldSCCE___ESRELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingCentralEnergy StarElectricity2023
TO,COMBDGICIOldSCCE___STDELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingCentralStandard EfficiencyElectricity2023
TO,COMBDGICIOldSCWA___HIGELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingWallHigh EfficiencyElectricity2023
TO,COMBDGICIOldSCWA___ESRELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingWallEnergy StarElectricity2023
TO,COMBDGICIOldSCWA___STDELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingWallStandard EfficiencyElectricity2023
TO,COMBDGICIOldSCWD___HIGELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingWindowHigh EfficiencyElectricity2023
TO,COMBDGICIOldSCWD___ESRELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingWindowEnergy StarElectricity2023
TO,COMBDGICIOldSCWD___STDELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingWindowStandard EfficiencyElectricity2023
TO,COMBDGICIOldSCCE___HIGNGA_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingCentralHigh EfficiencyNatural Gas2023
TO,COMBDGICIOldSCCE___ESRNGA_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingCentralEnergy StarNatural Gas2023
TO,COMBDGICIOldSCCE___STDNGA_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingCentralStandard EfficiencyNatural Gas2023
TO,COMBDGICIOldSHFUR___STDELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceStandard EfficiencyElectricity2023
TO,COMBDGICIOldSHPLT500WSTDELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingPlinthe500WStandard EfficiencyElectricity2023
TO,COMBDGICIOldSHPLT1000WSTDELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingPlinthe1000WStandard EfficiencyElectricity2023
TO,COMBDGICIOldSHPLT1500WSTDELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingPlinthe1500WStandard EfficiencyElectricity2023
TO,COMBDGICIOldSHFUR___HIGHFO_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceHigh EfficiencyHeavy Fuel Oil2023
TO,COMBDGICIOldSHFUR___STDHFO_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2023
TO,COMBDGICIOldSHFURSMASTDHH2_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceSmallStandard EfficiencyHydrogen2023
TO,COMBDGICIOldSHFURMEDSTDHH2_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceMediumStandard EfficiencyHydrogen2023
TO,COMBDGICIOldSHFURLARSTDHH2_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceLargeStandard EfficiencyHydrogen2023
TO,COMBDGICIOldSHFUR___STDKER_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceStandard EfficiencyKerosene2023
TO,COMBDGICIOldSHFUR___HIGLFO_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceHigh EfficiencyLight Fuel Oil2023
TO,COMBDGICIOldSHFUR___STDLFO_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2023
TO,COMBDGICIOldSHFUR___HIGPRO_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceHigh EfficiencyPropane2023
TO,COMBDGICIOldSHFUR___ESRPRO_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceEnergy StarPropane2023
