"Building capacity per subsector, per end use, per input energy, and per vintage"
vintage,Sub,EndUse,Tech_type_1,Tech_type_2,Energy_cat,Efficiency,Capacity_units,Capacities
2025,Public,Space Cooling,Central,___,Electricity,Standard,MW,0.0971095180742149
2025,Public,Space Cooling,Central,___,Natural Gas,Energy Star,MW,0.12330709429602142
2025,Public,Space Cooling,Central,___,Natural Gas,High,MW,0.11818656750051232
2025,Public,Space Cooling,Central,___,Natural Gas,Standard,MW,0.1271436986224106
2025,Public,Space Cooling,Wall,___,Electricity,Energy Star,MW,0.35492861102014533
2025,Public,Space Cooling,Wall,___,Electricity,High,MW,1.6890892296371498
2025,Public,Space Cooling,Wall,___,Electricity,Standard,MW,7.741195077681459
2025,Public,Space Cooling,Window,___,Electricity,Energy Star,MW,0.3047004094970519
2025,Public,Space Cooling,Window,___,Electricity,High,MW,0.1315388648431419
2025,Public,Space Cooling,Window,___,Electricity,Standard,MW,6.47326666963062
2025,Public,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,MW,0.024089110703059986
2025,Public,Space Cooling,___,___,District Cooling,___,MW,3.665270230259857
2025,Public,Space Heating,Furnace,Large,Hydrogen,Standard,MW,0.032838193305066585
2025,Public,Space Heating,Furnace,Medium,Hydrogen,Standard,MW,0.03261925524047977
2025,Public,Space Heating,Furnace,Small,Hydrogen,Standard,MW,0.032050876852920095
2025,Public,Space Heating,Furnace,___,Electricity,Standard,MW,0.42052237674948806
2025,Public,Space Heating,Furnace,___,Heavy Fuel Oil,High,MW,0.24389568269049106
2025,Public,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,MW,0.24755113325144015
2025,Public,Space Heating,Furnace,___,Kerosene,Standard,MW,0.24961851813458802
2025,Public,Space Heating,Furnace,___,Light Fuel Oil,High,MW,0.5234842470178697
2025,Public,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,0.3285322056579846
2025,Public,Space Heating,Furnace,___,Natural Gas,Energy Star,MW,1.0050011728215775
2025,Public,Space Heating,Furnace,___,Natural Gas,High,MW,35.707886087769374
2025,Public,Space Heating,Furnace,___,Natural Gas,Standard,MW,0.8375122205258738
2025,Public,Space Heating,Furnace,___,Propane,Energy Star,MW,0.14408538631264403
2025,Public,Space Heating,Furnace,___,Propane,High,MW,0.13961448230252171
2025,Public,Space Heating,Furnace,___,Propane,Standard,MW,0.14457123510098385
2025,Public,Space Heating,Heat Pump,___,Electricity,Energy Star,MW,0.4422823753453836
2025,Public,Space Heating,Heat Pump,___,Electricity,High,MW,10.726693620003807
2025,Public,Space Heating,Heat Pump,___,Electricity,Standard,MW,0.17638599232975583
2025,Public,Space Heating,Heat Pump,___,Geothermal,Energy Star,MW,0.2835782351999141
2025,Public,Space Heating,Heat Pump,___,Geothermal,High,MW,0.2015230126970811
2025,Public,Space Heating,Heat Pump,___,Geothermal,Standard,MW,0.8608346326826348
2025,Public,Space Heating,Heat Pump,___,Natural Gas,Standard,MW,0.1784204611377322
2025,Public,Space Heating,Plinthe,1000W,Electricity,Standard,MW,0.5281327252056374
2025,Public,Space Heating,Plinthe,1500W,Electricity,Standard,MW,0.7495921570434428
2025,Public,Space Heating,Plinthe,500W,Electricity,Standard,MW,0.3094060593611132
2025,Public,Space Heating,Zero Thermal Measure,___,ETHOS,High,MW,0.008301091193649
2025,Public,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,MW,0.008345165258679073
2025,Public,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,MW,0.19047189503165046
2025,Public,Space Heating,___,___,District Heating,___,MW,240.61731991468508
2025,Public,Water Heating,Heat Pump,___,Electricity,Energy Star,MW,0.02037166771911184
2025,Public,Water Heating,Heat Pump,___,Electricity,High,MW,0.017405379454397175
2025,Public,Water Heating,Heat Pump,___,Electricity,Standard,MW,0.01971647235381655
2025,Public,Water Heating,Solar Thermal,Backup,Electricity,Standard,MW,0.017238767930277888
2025,Public,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,MW,2.085781866300252
2025,Public,Water Heating,System,___,Biomass,Standard,MW,0.0006138060165756268
2025,Public,Water Heating,System,___,Wood Pellet,Standard,MW,0.001678342335700992
2025,Public,Water Heating,System,___,Heavy Fuel Oil,Standard,MW,0.054116977693011686
2025,Public,Water Heating,System,___,Kerosene,Standard,MW,0.05443249652768555
2025,Public,Water Heating,System,___,Light Fuel Oil,Standard,MW,0.06097161155247029
2025,Public,Water Heating,System,___,Propane,Energy Star,MW,0.08140012768652977
2025,Public,Water Heating,With Tank,___,Electricity,High,MW,0.04353162679555971
2025,Public,Water Heating,With Tank,___,Electricity,Standard,MW,0.06913448072015763
2025,Public,Water Heating,With Tank,___,Natural Gas,Energy Star,MW,0.13719248329244932
2025,Public,Water Heating,With Tank,___,Natural Gas,High,MW,0.1813151896525691
2025,Public,Water Heating,With Tank,___,Natural Gas,Standard,MW,0.10143234434161559
2025,Public,Water Heating,___,___,District Heating,___,MW,6.221834544657655
2025,Residential,Other Appliances,Other,___,Electricity,Standard,kunits,16434.93809368719
2025,Residential,Clothe Dryer,___,___,Electricity,Energy Star,kunits,0.07561533929358193
2025,Residential,Clothe Dryer,___,___,Electricity,High,kunits,0.045383761861861986
2025,Residential,Clothe Dryer,___,___,Electricity,Standard,kunits,73.66088385353535
2025,Residential,Clothe Washer,___,Combined,Electricity,Energy Star,kunits,4.705936081288246
2025,Residential,Clothe Washer,___,Combined,Electricity,High,kunits,0.01411406740978076
2025,Residential,Clothe Washer,___,Combined,Electricity,Standard,kunits,1.3061091855441522
2025,Residential,Clothe Washer,___,Front,Electricity,Energy Star,kunits,0.01598609447434816
2025,Residential,Clothe Washer,___,Front,Electricity,High,kunits,0.012924091813386888
2025,Residential,Clothe Washer,___,Front,Electricity,Standard,kunits,0.015610776880681698
2025,Residential,Clothe Washer,___,Top,Electricity,Energy Star,kunits,0.017059425974741117
2025,Residential,Clothe Washer,___,Top,Electricity,High,kunits,0.014367541537223028
2025,Residential,Clothe Washer,___,Top,Electricity,Standard,kunits,0.02232094942786028
2025,Residential,Dish Washer,___,___,Electricity,Energy Star,kunits,0.12471677910057782
2025,Residential,Dish Washer,___,___,Electricity,High,kunits,0.09486368023099605
2025,Residential,Dish Washer,___,___,Electricity,Standard,kunits,34.78963219715406
2025,Residential,Freezer,___,Chest,Electricity,Energy Star,kunits,0.08944020576389919
2025,Residential,Freezer,___,Chest,Electricity,High,kunits,0.09865900231113564
2025,Residential,Freezer,___,Chest,Electricity,Standard,kunits,6.225227419010243
2025,Residential,Freezer,___,Standing,Electricity,Energy Star,kunits,0.03762245004310986
2025,Residential,Freezer,___,Standing,Electricity,High,kunits,0.03619899179909898
2025,Residential,Freezer,___,Standing,Electricity,Standard,kunits,0.04067896301520473
2025,Residential,Lighting,Fluocompact,___,Electricity,Energy Star,Mlm,0.8858075887579094
2025,Residential,Lighting,Fluocompact,___,Electricity,High,Mlm,1.3162060912753468
2025,Residential,Lighting,Fluocompact,___,Electricity,Standard,Mlm,3.5193477692178012
2025,Residential,Lighting,Fluorescent,T12,Electricity,Standard,Mlm,4.286321526288134
2025,Residential,Lighting,Fluorescent,T5,Electricity,High,Mlm,84.5592291475665
2025,Residential,Lighting,Fluorescent,T5,Electricity,Standard,Mlm,343.35235066457426
2025,Residential,Lighting,Fluorescent,T8,Electricity,High,Mlm,1.3791658820491357
2025,Residential,Lighting,Fluorescent,T8,Electricity,Standard,Mlm,2.6070314817338587
2025,Residential,Lighting,Halogen,60W,Electricity,Standard,Mlm,2.550364133906878
2025,Residential,Lighting,Incandescent,60W,Electricity,Standard,Mlm,3.1085122785163226
2025,Residential,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm,0.7238067087675593
2025,Residential,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,1.9242833306259013
2025,Residential,Range,___,___,Electricity,High,kunits,0.013689416315907223
2025,Residential,Range,___,___,Electricity,Standard,kunits,61.89304399773632
2025,Residential,Range,___,___,Natural Gas,High,kunits,4.577633205935672
2025,Residential,Range,___,___,Natural Gas,Standard,kunits,9.982492716248151
2025,Residential,Refrigerator,___,Freezer Down,Electricity,Energy Star,kunits,0.039051644954784505
2025,Residential,Refrigerator,___,Freezer Down,Electricity,High,kunits,0.03880885574744319
2025,Residential,Refrigerator,___,Freezer Down,Electricity,Standard,kunits,0.04136502676453063
2025,Residential,Refrigerator,___,Freezer Top,Electricity,Energy Star,kunits,0.11512492059550014
2025,Residential,Refrigerator,___,Freezer Top,Electricity,High,kunits,0.09547318053323442
2025,Residential,Refrigerator,___,Freezer Top,Electricity,Standard,kunits,12.821001786058844
2025,Residential,Refrigerator,___,___,Electricity,Standard,kunits,123.70660366907953
2025,Residential,Space Cooling,Central,___,Electricity,Energy Star,MW,0.06498712064782641
2025,Residential,Space Cooling,Central,___,Electricity,High,MW,0.05429195911475905
2025,Residential,Space Cooling,Central,___,Electricity,Standard,MW,0.06986377120428963
2025,Residential,Space Cooling,Wall,___,Electricity,Energy Star,MW,0.17114340296358074
2025,Residential,Space Cooling,Wall,___,Electricity,High,MW,0.1351932173970053
2025,Residential,Space Cooling,Wall,___,Electricity,Standard,MW,0.2389717341137349
2025,Residential,Space Cooling,Window,___,Electricity,Energy Star,MW,20.030730294035905
2025,Residential,Space Cooling,Window,___,Electricity,High,MW,0.13537526052119206
2025,Residential,Space Cooling,Window,___,Electricity,Standard,MW,52.74776655497596
2025,Residential,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,MW,11.086273210448546
2025,Residential,Space Cooling,___,___,District Cooling,___,MW,72.09984899531952
2025,Residential,Space Heating,Boiler,___,Hydrogen,Standard,MW,0.006178220532770648
2025,Residential,Space Heating,Fireplace,___,Propane,High,MW,0.05264935860572185
2025,Residential,Space Heating,Fireplace,___,Propane,Standard,MW,0.05702189686724294
2025,Residential,Space Heating,Furnace,___,Electricity,Standard,MW,0.3393609356827755
2025,Residential,Space Heating,Furnace,___,Kerosene,Standard,MW,0.22182428986206276
2025,Residential,Space Heating,Furnace,___,Light Fuel Oil,High,MW,0.08509259128673065
2025,Residential,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,0.16594485390661942
2025,Residential,Space Heating,Furnace,___,Natural Gas,Energy Star,MW,0.2780337482800736
2025,Residential,Space Heating,Furnace,___,Natural Gas,High,MW,89.7916482209876
2025,Residential,Space Heating,Furnace,___,Natural Gas,Standard,MW,0.1947411926351152
2025,Residential,Space Heating,Furnace,___,Propane,Energy Star,MW,0.21793455704265574
2025,Residential,Space Heating,Furnace,___,Propane,High,MW,8.802545386157696
2025,Residential,Space Heating,Furnace,___,Propane,Standard,MW,0.1572564044386383
2025,Residential,Space Heating,Heat Pump,___,Electricity,Energy Star,MW,0.4360414297451284
2025,Residential,Space Heating,Heat Pump,___,Electricity,High,MW,78.26693259371255
2025,Residential,Space Heating,Heat Pump,___,Electricity,Standard,MW,0.1288280206954144
2025,Residential,Space Heating,Heat Pump,___,Geothermal,Energy Star,MW,0.13447827294817302
2025,Residential,Space Heating,Heat Pump,___,Geothermal,High,MW,0.14027743628670922
2025,Residential,Space Heating,Heat Pump,___,Geothermal,Standard,MW,0.14223079486173568
2025,Residential,Space Heating,Heat Pump,___,Natural Gas,Standard,MW,0.13265551957354157
2025,Residential,Space Heating,Plinthe,1000W,Electricity,Standard,MW,1.1036665410582724
2025,Residential,Space Heating,Plinthe,1500W,Electricity,Standard,MW,2.8360252625000433
2025,Residential,Space Heating,Plinthe,500W,Electricity,Standard,MW,0.6715885801616637
2025,Residential,Space Heating,Pellet stove,___,Wood Pellet,High,MW,0.5924489134649609
2025,Residential,Space Heating,Pellet stove,___,Wood Pellet,Standard,MW,0.07721131238973719
2025,Residential,Space Heating,Stove,___,Biomass,High,MW,0.28959633093604364
2025,Residential,Space Heating,Stove,___,Biomass,Standard,MW,0.058748712473169
2025,Residential,Space Heating,Zero Programmable Thermostat,___,ETHOS,Standard,MW,10.59368025639394
2025,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,High,MW,0.009405093934865272
2025,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,MW,0.009457069472760952
2025,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,MW,20.423935370855823
2025,Residential,Space Heating,___,___,District Heating,___,MW,582.9148358496368
2025,Residential,Water Heating,Heat Pump,___,Electricity,Energy Star,MW,0.036106162988887816
2025,Residential,Water Heating,Heat Pump,___,Electricity,High,MW,0.0287111410343943
2025,Residential,Water Heating,Heat Pump,___,Electricity,Standard,MW,0.033923059507525
2025,Residential,Water Heating,Solar Thermal,Backup,Electricity,Standard,MW,0.011634196170159103
2025,Residential,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,MW,56.59605272076958
2025,Residential,Water Heating,System,___,Biomass,Standard,MW,0.03936810666772249
2025,Residential,Water Heating,System,___,Wood Pellet,Standard,MW,0.0387426312159189
2025,Residential,Water Heating,System,___,Kerosene,Standard,MW,0.09190057512221987
2025,Residential,Water Heating,System,___,Light Fuel Oil,Standard,MW,0.09296721963357578
2025,Residential,Water Heating,System,___,Propane,Standard,MW,0.08980974039935419
2025,Residential,Water Heating,With Tank,___,Electricity,High,MW,0.0749953075229175
2025,Residential,Water Heating,With Tank,___,Electricity,Standard,MW,3.622463461156876
2025,Residential,Water Heating,With Tank,___,Natural Gas,Energy Star,MW,0.08209892042922222
2025,Residential,Water Heating,With Tank,___,Natural Gas,High,MW,0.105534927719059
2025,Residential,Water Heating,With Tank,___,Natural Gas,Standard,MW,0.07856243899535814
2025,Residential,Water Heating,___,___,District Heating,___,MW,11.631837499053304
2030,Commercial,Auxiliary Equipment,___,___,Electricity,Standard,kunits,496.45648417838083
2030,Commercial,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,2.5915774567512586
2030,Commercial,Auxiliary Equipment,___,___,Propane,Standard,kunits,1.3801902350003337
2030,Commercial,Auxiliary Motors,___,___,Electricity,Standard,kunits,45.09635901770979
2030,Commercial,Lighting,Fluocompact,___,Electricity,High,Mlm,13.874246247295785
2030,Commercial,Lighting,Fluocompact,___,Electricity,Standard,Mlm,9.971870245192846
2030,Commercial,Lighting,Fluorescent,T5,Electricity,High,Mlm,4553.5759710086195
2030,Commercial,Lighting,Fluorescent,T5,Electricity,Standard,Mlm,6893.633551676473
2030,Commercial,Lighting,Fluorescent,T8,Electricity,High,Mlm,7.701653194373029
2030,Commercial,Lighting,Fluorescent,T8,Electricity,Standard,Mlm,11.636135389880033
2030,Commercial,Lighting,Halogen,100W,Electricity,Standard,Mlm,14.478620515499669
2030,Commercial,Lighting,Incandescent,100W,Electricity,Standard,Mlm,8.37983157684828
2030,Commercial,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm,3.468055704741224
2030,Commercial,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,3876.0418010335256
2030,Commercial,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,24.476450532515297
2030,Commercial,Space Cooling,Central,___,Electricity,Energy Star,MW,0.2620957078759925
2030,Commercial,Space Cooling,Central,___,Electricity,High,MW,0.23402740958639787
2030,Commercial,Space Cooling,Central,___,Electricity,Standard,MW,0.26989614234903603
2030,Commercial,Space Cooling,Central,___,Natural Gas,Energy Star,MW,0.4523990576112706
2030,Commercial,Space Cooling,Central,___,Natural Gas,High,MW,0.4290658307553042
2030,Commercial,Space Cooling,Central,___,Natural Gas,Standard,MW,0.46344730198420564
2030,Commercial,Space Cooling,Wall,___,Electricity,Energy Star,MW,0.4139476836885082
2030,Commercial,Space Cooling,Wall,___,Electricity,High,MW,0.3598329337644333
2030,Commercial,Space Cooling,Wall,___,Electricity,Standard,MW,0.5006933612589612
2030,Commercial,Space Cooling,Window,___,Electricity,Energy Star,MW,0.9908427802956243
2030,Commercial,Space Cooling,Window,___,Electricity,High,MW,0.36359738255988255
2030,Commercial,Space Cooling,Window,___,Electricity,Standard,MW,46.04734050011629
2030,Commercial,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,MW,50.43743630383703
2030,Commercial,Space Cooling,___,___,District Cooling,___,MW,381.3726796937483
2030,Commercial,Space Heating,Furnace,Large,Hydrogen,Standard,MW,0.13835293242992258
2030,Commercial,Space Heating,Furnace,Medium,Hydrogen,Standard,MW,0.1374180465986224
2030,Commercial,Space Heating,Furnace,Small,Hydrogen,Standard,MW,0.1350350606913743
2030,Commercial,Space Heating,Furnace,___,Electricity,Standard,MW,1.5154049650524097
2030,Commercial,Space Heating,Furnace,___,Heavy Fuel Oil,High,MW,1.0568011038023815
2030,Commercial,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,MW,1.0637241569526314
2030,Commercial,Space Heating,Furnace,___,Kerosene,Standard,MW,1.0825122068529691
2030,Commercial,Space Heating,Furnace,___,Light Fuel Oil,High,MW,1.2122597386087401
2030,Commercial,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,1.1369283756133437
2030,Commercial,Space Heating,Furnace,___,Natural Gas,Energy Star,MW,21.441444427416315
2030,Commercial,Space Heating,Furnace,___,Natural Gas,High,MW,898.622880598485
2030,Commercial,Space Heating,Furnace,___,Natural Gas,Standard,MW,3.827396176213031
2030,Commercial,Space Heating,Furnace,___,Propane,Energy Star,MW,1.7189865383591951
2030,Commercial,Space Heating,Furnace,___,Propane,High,MW,12.675777766762803
2030,Commercial,Space Heating,Furnace,___,Propane,Standard,MW,1.2042158956503792
2030,Commercial,Space Heating,Heat Pump,___,Electricity,Energy Star,MW,2.0086448814287885
2030,Commercial,Space Heating,Heat Pump,___,Electricity,High,MW,588.9366291510581
2030,Commercial,Space Heating,Heat Pump,___,Electricity,Standard,MW,0.4712326479118021
2030,Commercial,Space Heating,Heat Pump,___,Geothermal,Energy Star,MW,1.0097902950016953
2030,Commercial,Space Heating,Heat Pump,___,Geothermal,High,MW,0.7900738397435759
2030,Commercial,Space Heating,Heat Pump,___,Geothermal,Standard,MW,2.140742859030264
2030,Commercial,Space Heating,Heat Pump,___,Natural Gas,Standard,MW,0.5601233029793994
2030,Commercial,Space Heating,Plinthe,1000W,Electricity,Standard,MW,1.641504660232902
2030,Commercial,Space Heating,Plinthe,1500W,Electricity,Standard,MW,1.900505410082742
2030,Commercial,Space Heating,Plinthe,500W,Electricity,Standard,MW,1.113468936435186
2030,Commercial,Space Heating,Zero Thermal Measure,___,ETHOS,High,MW,0.029922287256346033
2030,Commercial,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,MW,0.030099509316455084
2030,Commercial,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,MW,198.63624252437896
2030,Commercial,Space Heating,___,___,District Heating,___,MW,15.599470669715505
2030,Commercial,Street Lighting,Light Emitting Diode,___,Electricity,High,kunits,2376.0240722054996
2030,Commercial,Water Heating,Heat Pump,___,Electricity,Energy Star,MW,0.06205718990982654
2030,Commercial,Water Heating,Heat Pump,___,Electricity,High,MW,0.05293434688746922
2030,Commercial,Water Heating,Heat Pump,___,Electricity,Standard,MW,0.06002107246928376
2030,Commercial,Water Heating,Solar Thermal,Backup,Electricity,Standard,MW,0.07403845857381615
2030,Commercial,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,MW,49.487591213003746
2030,Commercial,Water Heating,System,___,Heavy Fuel Oil,Standard,MW,0.22077503961958025
2030,Commercial,Water Heating,System,___,Kerosene,Standard,MW,0.22352751125683332
2030,Commercial,Water Heating,System,___,Light Fuel Oil,Standard,MW,0.23305596736280118
2030,Commercial,Water Heating,System,___,Propane,Energy Star,MW,0.39260250175439937
2030,Commercial,Water Heating,With Tank,___,Electricity,High,MW,0.1942243985358492
2030,Commercial,Water Heating,With Tank,___,Electricity,Standard,MW,0.3578115488397635
2030,Commercial,Water Heating,With Tank,___,Natural Gas,Energy Star,MW,22.96653451539011
2030,Commercial,Water Heating,With Tank,___,Natural Gas,High,MW,44.00164430544041
2030,Commercial,Water Heating,With Tank,___,Natural Gas,Standard,MW,0.4413682466051811
2030,Commercial,Water Heating,___,___,District Heating,___,MW,2.753583718295857
2030,Industry,Industrial Processes,Self produced,Retrofit,ETHOS,,MW,0.010695709541680013
2030,Industry,Industrial Processes,Self produced,___,Waste Heat,,MW,141.60261589660598
2030,Industry,Lighting,Self produced,Retrofit,ETHOS,,MW,21.713069196788883
2030,Industry,Space Cooling,Self produced,Retrofit,ETHOS,,MW,0.006789193580021846
2030,Industry,Space Heating,Self produced,Retrofit,ETHOS,,MW,0.007248127515985697
2030,Industry,Water Heating,Self produced,Retrofit,ETHOS,,MW,0.007862114042752192
2030,Public,Auxiliary Equipment,___,___,Biomass,Standard,kunits,0.0033904969857737844
2030,Public,Auxiliary Equipment,___,___,Electricity,Standard,kunits,59.30292255214003
2030,Public,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,0.7907064882155088
2030,Public,Auxiliary Equipment,___,___,Propane,Standard,kunits,0.11844613672543701
2030,Public,Auxiliary Motors,___,___,Electricity,Standard,kunits,10.750073266335637
2030,Public,Lighting,Fluocompact,___,Electricity,High,Mlm,4.715920767660223
2030,Public,Lighting,Fluocompact,___,Electricity,Standard,Mlm,3.672770371313512
2030,Public,Lighting,Fluorescent,T5,Electricity,High,Mlm,342.70323579258036
2030,Public,Lighting,Fluorescent,T5,Electricity,Standard,Mlm,13.38594792831423
2030,Public,Lighting,Fluorescent,T8,Electricity,High,Mlm,2.66710900461754
2030,Public,Lighting,Fluorescent,T8,Electricity,Standard,Mlm,3.815286521034449
2030,Public,Lighting,Halogen,100W,Electricity,Standard,Mlm,5.842208315244889
2030,Public,Lighting,Incandescent,100W,Electricity,Standard,Mlm,3.3098554971209304
2030,Public,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm,1.4105540196162527
2030,Public,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,351.0373805478893
2030,Public,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,4.728708525798153
2030,Public,Space Cooling,Central,___,Electricity,Energy Star,MW,0.347160248978877
2030,Public,Space Cooling,Central,___,Electricity,High,MW,0.3724297402098539
2030,Public,Space Cooling,Central,___,Electricity,Standard,MW,0.2814512690391147
2030,Public,Space Cooling,Central,___,Natural Gas,Energy Star,MW,0.22376126334523655
2030,Public,Space Cooling,Central,___,Natural Gas,High,MW,0.21329677761746588
2030,Public,Space Cooling,Central,___,Natural Gas,Standard,MW,0.23079561481053176
2030,Public,Space Cooling,Wall,___,Electricity,Energy Star,MW,2.991875088015138
2030,Public,Space Cooling,Wall,___,Electricity,High,MW,17.308687210702672
2030,Public,Space Cooling,Wall,___,Electricity,Standard,MW,85.790659187409
2030,Public,Space Cooling,Window,___,Electricity,Energy Star,MW,1.1145985173744397
2030,Public,Space Cooling,Window,___,Electricity,High,MW,0.5159614929108489
2030,Public,Space Cooling,Window,___,Electricity,Standard,MW,59.42019916646006
2030,Public,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,MW,0.04062952033434254
2030,Public,Space Cooling,___,___,District Cooling,___,MW,4.388378063443099
2030,Public,Space Heating,Furnace,Large,Hydrogen,Standard,MW,0.05954991142638996
2030,Public,Space Heating,Furnace,Medium,Hydrogen,Standard,MW,0.059143394948888026
2030,Public,Space Heating,Furnace,Small,Hydrogen,Standard,MW,0.058087451447813354
2030,Public,Space Heating,Furnace,___,Electricity,Standard,MW,0.6736716649012273
2030,Public,Space Heating,Furnace,___,Heavy Fuel Oil,High,MW,0.4868860126891837
2030,Public,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,MW,0.49519588034537443
2030,Public,Space Heating,Furnace,___,Kerosene,Standard,MW,0.4988875002690125
2030,Public,Space Heating,Furnace,___,Light Fuel Oil,High,MW,0.8881351431471739
2030,Public,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,0.6239071605061302
2030,Public,Space Heating,Furnace,___,Natural Gas,Energy Star,MW,1.7902334852249464
2030,Public,Space Heating,Furnace,___,Natural Gas,High,MW,3.327031286260699
2030,Public,Space Heating,Furnace,___,Natural Gas,Standard,MW,1.6538113134552366
2030,Public,Space Heating,Furnace,___,Propane,Energy Star,MW,0.27846834034712714
2030,Public,Space Heating,Furnace,___,Propane,High,MW,0.2676538856546327
2030,Public,Space Heating,Furnace,___,Propane,Standard,MW,0.2770520290369948
2030,Public,Space Heating,Heat Pump,___,Electricity,Energy Star,MW,0.6168192166922679
2030,Public,Space Heating,Heat Pump,___,Electricity,High,MW,221.13584037092772
2030,Public,Space Heating,Heat Pump,___,Electricity,Standard,MW,0.19408835054629675
2030,Public,Space Heating,Heat Pump,___,Geothermal,Energy Star,MW,0.43065991726089975
2030,Public,Space Heating,Heat Pump,___,Geothermal,High,MW,0.2745244193510607
2030,Public,Space Heating,Heat Pump,___,Geothermal,Standard,MW,1.3068409673251575
2030,Public,Space Heating,Heat Pump,___,Natural Gas,Standard,MW,0.2334813969697795
2030,Public,Space Heating,Plinthe,1000W,Electricity,Standard,MW,0.7506136652944085
2030,Public,Space Heating,Plinthe,1500W,Electricity,Standard,MW,0.8662401055926054
2030,Public,Space Heating,Plinthe,500W,Electricity,Standard,MW,0.5042803183594188
2030,Public,Space Heating,Zero Thermal Measure,___,ETHOS,High,MW,0.011878429654521716
2030,Public,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,MW,0.011944226976746535
2030,Public,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,MW,53.527124982132065
2030,Public,Space Heating,___,___,District Heating,___,MW,8.864542855286977
2030,Public,Water Heating,Heat Pump,___,Electricity,Energy Star,MW,0.0257981899944369
2030,Public,Water Heating,Heat Pump,___,Electricity,High,MW,0.021889066504301048
2030,Public,Water Heating,Heat Pump,___,Electricity,Standard,MW,0.024927359029348443
2030,Public,Water Heating,Solar Thermal,Backup,Electricity,Standard,MW,0.02855474206648244
2030,Public,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,MW,18.094924849879664
2030,Public,Water Heating,System,___,Biomass,Standard,MW,0.001304805530491093
2030,Public,Water Heating,System,___,Wood Pellet,Standard,MW,0.003863550739969894
2030,Public,Water Heating,System,___,Heavy Fuel Oil,Standard,MW,0.10385368665098879
2030,Public,Water Heating,System,___,Kerosene,Standard,MW,0.10421717045854374
2030,Public,Water Heating,System,___,Light Fuel Oil,Standard,MW,0.11375109821632755
2030,Public,Water Heating,System,___,Propane,Energy Star,MW,0.15782929468675708
2030,Public,Water Heating,With Tank,___,Electricity,High,MW,0.07780368780123324
2030,Public,Water Heating,With Tank,___,Electricity,Standard,MW,0.12244157028008254
2030,Public,Water Heating,With Tank,___,Natural Gas,Energy Star,MW,0.22375886181856774
2030,Public,Water Heating,With Tank,___,Natural Gas,High,MW,0.24343651074189432
2030,Public,Water Heating,With Tank,___,Natural Gas,Standard,MW,0.18227505682127798
2030,Public,Water Heating,___,___,District Heating,___,MW,4.476999127614242
2030,Residential,Other Appliances,Other,___,Electricity,Standard,kunits,17177.4608455053
2030,Residential,Clothe Dryer,___,___,Electricity,Energy Star,kunits,0.22948554487308154
2030,Residential,Clothe Dryer,___,___,Electricity,High,kunits,0.12871014288743304
2030,Residential,Clothe Dryer,___,___,Electricity,Standard,kunits,473.3264310642153
2030,Residential,Clothe Washer,___,Combined,Electricity,Energy Star,kunits,29.74309107321187
2030,Residential,Clothe Washer,___,Combined,Electricity,High,kunits,0.04253300241525767
2030,Residential,Clothe Washer,___,Combined,Electricity,Standard,kunits,8.57746840541797
2030,Residential,Clothe Washer,___,Front,Electricity,Energy Star,kunits,0.03126549343284681
2030,Residential,Clothe Washer,___,Front,Electricity,High,kunits,0.025135488211452086
2030,Residential,Clothe Washer,___,Front,Electricity,Standard,kunits,0.03056714396758895
2030,Residential,Clothe Washer,___,Top,Electricity,Energy Star,kunits,0.03357911805924907
