regions,tech,c2a,c2a_notes
TO,RESBDGSATOldCDY______ESRELC_23,2.822176491,ResidentialBuildingSingle AttachedOldClothe DryerEnergy StarElectricity2023
TO,RESBDGSATOldCDY______STDELC_23,2.822176491,ResidentialBuildingSingle AttachedOldClothe DryerStandard EfficiencyElectricity2023
TO,RESBDGSATOldRAG______HIGELC_23,1.706387646,ResidentialBuildingSingle AttachedOldRangeHigh EfficiencyElectricity2023
TO,RESBDGSATOldRAG______STDELC_23,1.706387646,ResidentialBuildingSingle AttachedOldRangeStandard EfficiencyElectricity2023
TO,RESBDGSATOldCWA___FRHIGELC_23,0.162554981,ResidentialBuildingSingle AttachedOldClothe WasherFrontHigh EfficiencyElectricity2023
TO,RESBDGSATOldCWA___FRESRELC_23,0.162554981,ResidentialBuildingSingle AttachedOldClothe WasherFrontEnergy StarElectricity2023
TO,RESBDGSATOldCWA___FRSTDELC_23,0.162554981,ResidentialBuildingSingle AttachedOldClothe WasherFrontStandard EfficiencyElectricity2023
TO,RESBDGSATOldCWA___TPHIGELC_23,0.162554981,ResidentialBuildingSingle AttachedOldClothe WasherTopHigh EfficiencyElectricity2023
TO,RESBDGSATOldCWA___TPESRELC_23,0.162554981,ResidentialBuildingSingle AttachedOldClothe WasherTopEnergy StarElectricity2023
TO,RESBDGSATOldCWA___TPSTDELC_23,0.162554981,ResidentialBuildingSingle AttachedOldClothe WasherTopStandard EfficiencyElectricity2023
TO,RESBDGSATOldDWA______HIGELC_23,0.260979652,ResidentialBuildingSingle AttachedOldDish WasherHigh EfficiencyElectricity2023
TO,RESBDGSATOldDWA______ESRELC_23,0.260979652,ResidentialBuildingSingle AttachedOldDish WasherEnergy StarElectricity2023
TO,RESBDGSATOldDWA______STDELC_23,0.260979652,ResidentialBuildingSingle AttachedOldDish WasherStandard EfficiencyElectricity2023
TO,RESBDGSATOldLIFLC___HIGELC_23,1,ResidentialBuildingSingle AttachedOldLightingFluocompactHigh EfficiencyElectricity2023
TO,RESBDGSATOldLIFLC___ESRELC_23,1,ResidentialBuildingSingle AttachedOldLightingFluocompactEnergy StarElectricity2023
TO,RESBDGSATOldLIFLC___STDELC_23,1,ResidentialBuildingSingle AttachedOldLightingFluocompactStandard EfficiencyElectricity2023
TO,RESBDGSATOldLIFLUT5HIGELC_23,1,ResidentialBuildingSingle AttachedOldLightingFluorescenteT5High EfficiencyElectricity2023
TO,RESBDGSATOldLIFLUT8HIGELC_23,1,ResidentialBuildingSingle AttachedOldLightingFluorescenteT8High EfficiencyElectricity2023
TO,RESBDGSATOldLIFLUT12STDELC_23,1,ResidentialBuildingSingle AttachedOldLightingFluorescenteT12Standard EfficiencyElectricity2023
TO,RESBDGSATOldLIFLUT5STDELC_23,1,ResidentialBuildingSingle AttachedOldLightingFluorescenteT5Standard EfficiencyElectricity2023
TO,RESBDGSATOldLIFLUT8STDELC_23,1,ResidentialBuildingSingle AttachedOldLightingFluorescenteT8Standard EfficiencyElectricity2023
TO,RESBDGSATOldLIHAL60WSTDELC_23,1,ResidentialBuildingSingle AttachedOldLightingHalogen60WStandard EfficiencyElectricity2023
TO,RESBDGSATOldLIINC60WSTDELC_23,1,ResidentialBuildingSingle AttachedOldLightingIncandescent60WStandard EfficiencyElectricity2023
TO,RESBDGSATOldLILED___ESRELC_23,1,ResidentialBuildingSingle AttachedOldLightingLight Emitting DiodeEnergy StarElectricity2023
TO,RESBDGSATOldLILED___STDELC_23,1,ResidentialBuildingSingle AttachedOldLightingLight Emitting DiodeStandard EfficiencyElectricity2023
TO,RESBDGSATOldSCCE___HIGELC_23,31.536,ResidentialBuildingSingle AttachedOldSpace CoolingCentralHigh EfficiencyElectricity2023
TO,RESBDGSATOldSCCE___ESRELC_23,31.536,ResidentialBuildingSingle AttachedOldSpace CoolingCentralEnergy StarElectricity2023
TO,RESBDGSATOldSCCE___STDELC_23,31.536,ResidentialBuildingSingle AttachedOldSpace CoolingCentralStandard EfficiencyElectricity2023
TO,RESBDGSATOldSCWA___HIGELC_23,31.536,ResidentialBuildingSingle AttachedOldSpace CoolingWallHigh EfficiencyElectricity2023
TO,RESBDGSATOldSCWA___ESRELC_23,31.536,ResidentialBuildingSingle AttachedOldSpace CoolingWallEnergy StarElectricity2023
TO,RESBDGSATOldSCWA___STDELC_23,31.536,ResidentialBuildingSingle AttachedOldSpace CoolingWallStandard EfficiencyElectricity2023
TO,RESBDGSATOldSCWD___HIGELC_23,31.536,ResidentialBuildingSingle AttachedOldSpace CoolingWindowHigh EfficiencyElectricity2023
TO,RESBDGSATOldSCWD___ESRELC_23,31.536,ResidentialBuildingSingle AttachedOldSpace CoolingWindowEnergy StarElectricity2023
TO,RESBDGSATOldSCWD___STDELC_23,31.536,ResidentialBuildingSingle AttachedOldSpace CoolingWindowStandard EfficiencyElectricity2023
TO,RESBDGSATOldSHSTV___HIGBMA_23,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingStoveHigh EfficiencyBiomass2023
TO,RESBDGSATOldSHSTV___STDBMA_23,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingStoveStandard EfficiencyBiomass2023
TO,RESBDGSATOldSHFUR___STDELC_23,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceStandard EfficiencyElectricity2023
TO,RESBDGSATOldSHPLT500WSTDELC_23,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingPlinthe500WStandard EfficiencyElectricity2023
TO,RESBDGSATOldSHPLT1000WSTDELC_23,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingPlinthe1000WStandard EfficiencyElectricity2023
TO,RESBDGSATOldSHPLT1500WSTDELC_23,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingPlinthe1500WStandard EfficiencyElectricity2023
TO,RESBDGSATOldSHBOI___STDHH2_23,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingBoilerStandard EfficiencyHydrogen2023
TO,RESBDGSATOldSHFUR___STDKER_23,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceStandard EfficiencyKerosene2023
TO,RESBDGSATOldSHFUR___HIGLFO_23,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceHigh EfficiencyLight Fuel Oil2023
TO,RESBDGSATOldSHFUR___STDLFO_23,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2023
TO,RESBDGSATOldSHPST___HIGBWP_23,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingPellet stoveHigh EfficiencyWood Pellet2023
TO,RESBDGSATOldSHPST___STDBWP_23,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingPellet stoveStandard EfficiencyWood Pellet2023
TO,RESBDGSATOldSHFIR___HIGPRO_23,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingFireplaceHigh EfficiencyPropane2023
TO,RESBDGSATOldSHFIR___STDPRO_23,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingFireplaceStandard EfficiencyPropane2023
TO,RESBDGSATOldSHFUR___HIGPRO_23,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceHigh EfficiencyPropane2023
TO,RESBDGSATOldSHFUR___ESRPRO_23,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceEnergy StarPropane2023
TO,RESBDGSATOldSHFUR___STDPRO_23,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceStandard EfficiencyPropane2023
TO,RESBDGSATOldSHZTM___STDETHOS_23,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingZero Thermal MeasureStandard Efficiency2023
TO,RESBDGSATOldSHZTM___MEDETHOS_23,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingZero Thermal MeasureMedium2023
TO,RESBDGSATOldSHZTM___HIGETHOS_23,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingZero Thermal MeasureHigh Efficiency2023
TO,RESBDGSATOldSHZPT___STDETHOS_23,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingZero Programmable ThermostatStandard Efficiency2023
TO,RESBDGSATOldWHSYS___STDBMA_23,31.536,ResidentialBuildingSingle AttachedOldWater HeatingSystemStandard EfficiencyBiomass2023
TO,RESBDGSATOldWHHEP___HIGELC_23,31.536,ResidentialBuildingSingle AttachedOldWater HeatingHeat PumpHigh EfficiencyElectricity2023
TO,RESBDGSATOldWHHEP___ESRELC_23,31.536,ResidentialBuildingSingle AttachedOldWater HeatingHeat PumpEnergy StarElectricity2023
TO,RESBDGSATOldWHHEP___STDELC_23,31.536,ResidentialBuildingSingle AttachedOldWater HeatingHeat PumpStandard EfficiencyElectricity2023
TO,RESBDGSATOldWHWTK___HIGELC_23,31.536,ResidentialBuildingSingle AttachedOldWater HeatingWith TankHigh EfficiencyElectricity2023
TO,RESBDGSATOldWHWTK___STDELC_23,31.536,ResidentialBuildingSingle AttachedOldWater HeatingWith TankStandard EfficiencyElectricity2023
TO,RESBDGSATOldWHSYS___STDKER_23,31.536,ResidentialBuildingSingle AttachedOldWater HeatingSystemStandard EfficiencyKerosene2023
TO,RESBDGSATOldWHSYS___STDLFO_23,31.536,ResidentialBuildingSingle AttachedOldWater HeatingSystemStandard EfficiencyLight Fuel Oil2023
TO,RESBDGSATOldWHSYS___STDBWP_23,31.536,ResidentialBuildingSingle AttachedOldWater HeatingSystemStandard EfficiencyWood Pellet2023
TO,RESBDGSATOldWHSYS___STDPRO_23,31.536,ResidentialBuildingSingle AttachedOldWater HeatingSystemStandard EfficiencyPropane2023
TO,RESBDGSATOldCDY______STDELC_16,2.822176491,ResidentialBuildingSingle AttachedOldClothe DryerStandard EfficiencyElectricity2016
TO,RESBDGSATOldAPLOTH___STDELC_16,0.338431357,ResidentialBuildingSingle AttachedOldAppliancesOtherStandard EfficiencyElectricity2016
TO,RESBDGSATOldCWA______STDELC_16,0.162554981,ResidentialBuildingSingle AttachedOldClothe WasherStandard EfficiencyElectricity2016
TO,RESBDGSATOldDWA______STDELC_16,0.260979652,ResidentialBuildingSingle AttachedOldDish WasherStandard EfficiencyElectricity2016
TO,RESBDGSATOldFRZ______STDELC_16,1.139813968,ResidentialBuildingSingle AttachedOldFreezerStandard EfficiencyElectricity2016
TO,RESBDGSATOldREF______STDELC_16,1.40657225,ResidentialBuildingSingle AttachedOldRefrigeratorStandard EfficiencyElectricity2016
TO,RESBDGSATOldLILED___HIGELC_16,1,ResidentialBuildingSingle AttachedOldLightingLight Emitting DiodeHigh EfficiencyElectricity2016
TO,RESBDGSATOldLIFLC___STDELC_16,1,ResidentialBuildingSingle AttachedOldLightingFluocompactStandard EfficiencyElectricity2016
TO,RESBDGSATOldLIFLU___STDELC_16,1,ResidentialBuildingSingle AttachedOldLightingFluorescenteStandard EfficiencyElectricity2016
TO,RESBDGSATOldLIHAL___STDELC_16,1,ResidentialBuildingSingle AttachedOldLightingHalogenStandard EfficiencyElectricity2016
TO,RESBDGSATOldLIINC___STDELC_16,1,ResidentialBuildingSingle AttachedOldLightingIncandescentStandard EfficiencyElectricity2016
TO,RESBDGSATOldLILED___STDELC_16,1,ResidentialBuildingSingle AttachedOldLightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,RESBDGSATOldSCCE___STDELC_16,31.536,ResidentialBuildingSingle AttachedOldSpace CoolingCentralStandard EfficiencyElectricity2016
TO,RESBDGSATOldSCRO___STDELC_16,31.536,ResidentialBuildingSingle AttachedOldSpace CoolingRoomStandard EfficiencyElectricity2016
TO,RESBDGSATOldSC_________DCO_16,31.536,ResidentialBuildingSingle AttachedOldSpace CoolingDistrict Cooling2016
TO,RESBDGSATOldSHFUR___STDBMA_16,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceStandard EfficiencyBiomass2016
TO,RESBDGSATOldSHHEP___STDELC_16,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingHeat PumpStandard EfficiencyElectricity2016
TO,RESBDGSATOldSHPLT___STDELC_16,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingPlintheStandard EfficiencyElectricity2016
TO,RESBDGSATOldSHFUR___STDKER_16,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceStandard EfficiencyKerosene2016
TO,RESBDGSATOldSHFUR___STDLFO_16,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2016
TO,RESBDGSATOldSHFUR___STDBWP_16,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceStandard EfficiencyWood Pellet2016
TO,RESBDGSATOldSHFUR___STDPRO_16,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceStandard EfficiencyPropane2016
TO,RESBDGSATOldSH_________DHE_16,31.536,ResidentialBuildingSingle AttachedOldSpace HeatingDistrict Heating2016
TO,RESBDGSATOldWH______STDBMA_16,31.536,ResidentialBuildingSingle AttachedOldWater HeatingStandard EfficiencyBiomass2016
TO,RESBDGSATOldWH______STDELC_16,31.536,ResidentialBuildingSingle AttachedOldWater HeatingStandard EfficiencyElectricity2016
TO,RESBDGSATOldWH______STDKER_16,31.536,ResidentialBuildingSingle AttachedOldWater HeatingStandard EfficiencyKerosene2016
TO,RESBDGSATOldWH______STDLFO_16,31.536,ResidentialBuildingSingle AttachedOldWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,RESBDGSATOldWH______STDBWP_16,31.536,ResidentialBuildingSingle AttachedOldWater HeatingStandard EfficiencyWood Pellet2016
TO,RESBDGSATOldWH______STDPRO_16,31.536,ResidentialBuildingSingle AttachedOldWater HeatingStandard EfficiencyPropane2016
TO,RESBDGSATOldWH_________DHE_16,31.536,ResidentialBuildingSingle AttachedOldWater HeatingDistrict Heating2016
TO,RESBDGSATOldRAG______STDELC_16,0.338431357,ResidentialBuildingSingle AttachedOldRangeStandard EfficiencyElectricity2016
TO,RESBDGSATNewCDY______HIGELC_23,2.822176491,ResidentialBuildingSingle AttachedNewClothe DryerHigh EfficiencyElectricity2023
TO,RESBDGSATNewCDY______ESRELC_23,2.822176491,ResidentialBuildingSingle AttachedNewClothe DryerEnergy StarElectricity2023
TO,RESBDGSATNewCDY______STDELC_23,2.822176491,ResidentialBuildingSingle AttachedNewClothe DryerStandard EfficiencyElectricity2023
TO,RESBDGSATNewRAG______HIGELC_23,1.706387646,ResidentialBuildingSingle AttachedNewRangeHigh EfficiencyElectricity2023
TO,RESBDGSATNewRAG______STDELC_23,1.706387646,ResidentialBuildingSingle AttachedNewRangeStandard EfficiencyElectricity2023
TO,RESBDGSATNewCWA___FRHIGELC_23,0.162554981,ResidentialBuildingSingle AttachedNewClothe WasherFrontHigh EfficiencyElectricity2023
TO,RESBDGSATNewCWA___FRESRELC_23,0.162554981,ResidentialBuildingSingle AttachedNewClothe WasherFrontEnergy StarElectricity2023
TO,RESBDGSATNewCWA___FRSTDELC_23,0.162554981,ResidentialBuildingSingle AttachedNewClothe WasherFrontStandard EfficiencyElectricity2023
TO,RESBDGSATNewCWA___TPHIGELC_23,0.162554981,ResidentialBuildingSingle AttachedNewClothe WasherTopHigh EfficiencyElectricity2023
TO,RESBDGSATNewCWA___TPESRELC_23,0.162554981,ResidentialBuildingSingle AttachedNewClothe WasherTopEnergy StarElectricity2023
TO,RESBDGSATNewCWA___TPSTDELC_23,0.162554981,ResidentialBuildingSingle AttachedNewClothe WasherTopStandard EfficiencyElectricity2023
TO,RESBDGSATNewDWA______HIGELC_23,0.260979652,ResidentialBuildingSingle AttachedNewDish WasherHigh EfficiencyElectricity2023
TO,RESBDGSATNewDWA______ESRELC_23,0.260979652,ResidentialBuildingSingle AttachedNewDish WasherEnergy StarElectricity2023
TO,RESBDGSATNewDWA______STDELC_23,0.260979652,ResidentialBuildingSingle AttachedNewDish WasherStandard EfficiencyElectricity2023
TO,RESBDGSATNewLIFLC___HIGELC_23,1,ResidentialBuildingSingle AttachedNewLightingFluocompactHigh EfficiencyElectricity2023
TO,RESBDGSATNewLIFLC___ESRELC_23,1,ResidentialBuildingSingle AttachedNewLightingFluocompactEnergy StarElectricity2023
TO,RESBDGSATNewLIFLC___STDELC_23,1,ResidentialBuildingSingle AttachedNewLightingFluocompactStandard EfficiencyElectricity2023
TO,RESBDGSATNewLIFLUT5HIGELC_23,1,ResidentialBuildingSingle AttachedNewLightingFluorescenteT5High EfficiencyElectricity2023
TO,RESBDGSATNewLIFLUT8HIGELC_23,1,ResidentialBuildingSingle AttachedNewLightingFluorescenteT8High EfficiencyElectricity2023
TO,RESBDGSATNewLIFLUT12STDELC_23,1,ResidentialBuildingSingle AttachedNewLightingFluorescenteT12Standard EfficiencyElectricity2023
TO,RESBDGSATNewLIFLUT5STDELC_23,1,ResidentialBuildingSingle AttachedNewLightingFluorescenteT5Standard EfficiencyElectricity2023
TO,RESBDGSATNewLIFLUT8STDELC_23,1,ResidentialBuildingSingle AttachedNewLightingFluorescenteT8Standard EfficiencyElectricity2023
TO,RESBDGSATNewLIHAL60WSTDELC_23,1,ResidentialBuildingSingle AttachedNewLightingHalogen60WStandard EfficiencyElectricity2023
TO,RESBDGSATNewLIINC60WSTDELC_23,1,ResidentialBuildingSingle AttachedNewLightingIncandescent60WStandard EfficiencyElectricity2023
TO,RESBDGSATNewLILED___ESRELC_23,1,ResidentialBuildingSingle AttachedNewLightingLight Emitting DiodeEnergy StarElectricity2023
TO,RESBDGSATNewLILED___STDELC_23,1,ResidentialBuildingSingle AttachedNewLightingLight Emitting DiodeStandard EfficiencyElectricity2023
TO,RESBDGSATNewSCCE___HIGELC_23,31.536,ResidentialBuildingSingle AttachedNewSpace CoolingCentralHigh EfficiencyElectricity2023
TO,RESBDGSATNewSCCE___ESRELC_23,31.536,ResidentialBuildingSingle AttachedNewSpace CoolingCentralEnergy StarElectricity2023
TO,RESBDGSATNewSCCE___STDELC_23,31.536,ResidentialBuildingSingle AttachedNewSpace CoolingCentralStandard EfficiencyElectricity2023
TO,RESBDGSATNewSCWA___HIGELC_23,31.536,ResidentialBuildingSingle AttachedNewSpace CoolingWallHigh EfficiencyElectricity2023
TO,RESBDGSATNewSCWA___ESRELC_23,31.536,ResidentialBuildingSingle AttachedNewSpace CoolingWallEnergy StarElectricity2023
TO,RESBDGSATNewSCWA___STDELC_23,31.536,ResidentialBuildingSingle AttachedNewSpace CoolingWallStandard EfficiencyElectricity2023
TO,RESBDGSATNewSCWD___HIGELC_23,31.536,ResidentialBuildingSingle AttachedNewSpace CoolingWindowHigh EfficiencyElectricity2023
TO,RESBDGSATNewSCWD___ESRELC_23,31.536,ResidentialBuildingSingle AttachedNewSpace CoolingWindowEnergy StarElectricity2023
TO,RESBDGSATNewSCWD___STDELC_23,31.536,ResidentialBuildingSingle AttachedNewSpace CoolingWindowStandard EfficiencyElectricity2023
TO,RESBDGSATNewSHSTV___HIGBMA_23,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingStoveHigh EfficiencyBiomass2023
TO,RESBDGSATNewSHSTV___STDBMA_23,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingStoveStandard EfficiencyBiomass2023
TO,RESBDGSATNewSHFUR___STDELC_23,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceStandard EfficiencyElectricity2023
TO,RESBDGSATNewSHPLT500WSTDELC_23,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingPlinthe500WStandard EfficiencyElectricity2023
TO,RESBDGSATNewSHPLT1000WSTDELC_23,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingPlinthe1000WStandard EfficiencyElectricity2023
TO,RESBDGSATNewSHPLT1500WSTDELC_23,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingPlinthe1500WStandard EfficiencyElectricity2023
TO,RESBDGSATNewSHBOI___STDHH2_23,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingBoilerStandard EfficiencyHydrogen2023
TO,RESBDGSATNewSHFUR___STDKER_23,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceStandard EfficiencyKerosene2023
TO,RESBDGSATNewSHFUR___HIGLFO_23,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceHigh EfficiencyLight Fuel Oil2023
TO,RESBDGSATNewSHFUR___STDLFO_23,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2023
TO,RESBDGSATNewSHPST___HIGBWP_23,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingPellet stoveHigh EfficiencyWood Pellet2023
TO,RESBDGSATNewSHPST___STDBWP_23,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingPellet stoveStandard EfficiencyWood Pellet2023
TO,RESBDGSATNewSHFIR___HIGPRO_23,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingFireplaceHigh EfficiencyPropane2023
TO,RESBDGSATNewSHFIR___STDPRO_23,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingFireplaceStandard EfficiencyPropane2023
TO,RESBDGSATNewSHFUR___HIGPRO_23,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceHigh EfficiencyPropane2023
TO,RESBDGSATNewSHFUR___ESRPRO_23,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceEnergy StarPropane2023
TO,RESBDGSATNewSHFUR___STDPRO_23,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceStandard EfficiencyPropane2023
TO,RESBDGSATNewSHZTM___STDETHOS_23,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingZero Thermal MeasureStandard Efficiency2023
TO,RESBDGSATNewSHZTM___MEDETHOS_23,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingZero Thermal MeasureMedium2023
TO,RESBDGSATNewSHZTM___HIGETHOS_23,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingZero Thermal MeasureHigh Efficiency2023
TO,RESBDGSATNewSHZPT___STDETHOS_23,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingZero Programmable ThermostatStandard Efficiency2023
TO,RESBDGSATNewWHSYS___STDBMA_23,31.536,ResidentialBuildingSingle AttachedNewWater HeatingSystemStandard EfficiencyBiomass2023
TO,RESBDGSATNewWHHEP___HIGELC_23,31.536,ResidentialBuildingSingle AttachedNewWater HeatingHeat PumpHigh EfficiencyElectricity2023
TO,RESBDGSATNewWHHEP___ESRELC_23,31.536,ResidentialBuildingSingle AttachedNewWater HeatingHeat PumpEnergy StarElectricity2023
TO,RESBDGSATNewWHHEP___STDELC_23,31.536,ResidentialBuildingSingle AttachedNewWater HeatingHeat PumpStandard EfficiencyElectricity2023
TO,RESBDGSATNewWHWTK___HIGELC_23,31.536,ResidentialBuildingSingle AttachedNewWater HeatingWith TankHigh EfficiencyElectricity2023
TO,RESBDGSATNewWHWTK___STDELC_23,31.536,ResidentialBuildingSingle AttachedNewWater HeatingWith TankStandard EfficiencyElectricity2023
TO,RESBDGSATNewWHSYS___STDKER_23,31.536,ResidentialBuildingSingle AttachedNewWater HeatingSystemStandard EfficiencyKerosene2023
TO,RESBDGSATNewWHSYS___STDLFO_23,31.536,ResidentialBuildingSingle AttachedNewWater HeatingSystemStandard EfficiencyLight Fuel Oil2023
TO,RESBDGSATNewWHSYS___STDBWP_23,31.536,ResidentialBuildingSingle AttachedNewWater HeatingSystemStandard EfficiencyWood Pellet2023
TO,RESBDGSATNewWHSYS___STDPRO_23,31.536,ResidentialBuildingSingle AttachedNewWater HeatingSystemStandard EfficiencyPropane2023
TO,RESBDGSATNewCDY______STDELC_16,2.822176491,ResidentialBuildingSingle AttachedNewClothe DryerStandard EfficiencyElectricity2016
TO,RESBDGSATNewAPLOTH___STDELC_16,0.338431357,ResidentialBuildingSingle AttachedNewAppliancesOtherStandard EfficiencyElectricity2016
TO,RESBDGSATNewCWA______STDELC_16,0.162554981,ResidentialBuildingSingle AttachedNewClothe WasherStandard EfficiencyElectricity2016
TO,RESBDGSATNewDWA______STDELC_16,0.260979652,ResidentialBuildingSingle AttachedNewDish WasherStandard EfficiencyElectricity2016
TO,RESBDGSATNewFRZ______STDELC_16,1.139813968,ResidentialBuildingSingle AttachedNewFreezerStandard EfficiencyElectricity2016
TO,RESBDGSATNewREF______STDELC_16,1.40657225,ResidentialBuildingSingle AttachedNewRefrigeratorStandard EfficiencyElectricity2016
TO,RESBDGSATNewLILED___HIGELC_16,1,ResidentialBuildingSingle AttachedNewLightingLight Emitting DiodeHigh EfficiencyElectricity2016
TO,RESBDGSATNewLIFLC___STDELC_16,1,ResidentialBuildingSingle AttachedNewLightingFluocompactStandard EfficiencyElectricity2016
TO,RESBDGSATNewLIFLU___STDELC_16,1,ResidentialBuildingSingle AttachedNewLightingFluorescenteStandard EfficiencyElectricity2016
TO,RESBDGSATNewLIHAL___STDELC_16,1,ResidentialBuildingSingle AttachedNewLightingHalogenStandard EfficiencyElectricity2016
TO,RESBDGSATNewLIINC___STDELC_16,1,ResidentialBuildingSingle AttachedNewLightingIncandescentStandard EfficiencyElectricity2016
TO,RESBDGSATNewLILED___STDELC_16,1,ResidentialBuildingSingle AttachedNewLightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,RESBDGSATNewSCCE___STDELC_16,31.536,ResidentialBuildingSingle AttachedNewSpace CoolingCentralStandard EfficiencyElectricity2016
TO,RESBDGSATNewSCRO___STDELC_16,31.536,ResidentialBuildingSingle AttachedNewSpace CoolingRoomStandard EfficiencyElectricity2016
TO,RESBDGSATNewSC_________DCO_16,31.536,ResidentialBuildingSingle AttachedNewSpace CoolingDistrict Cooling2016
TO,RESBDGSATNewSHFUR___STDBMA_16,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceStandard EfficiencyBiomass2016
TO,RESBDGSATNewSHHEP___STDELC_16,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingHeat PumpStandard EfficiencyElectricity2016
TO,RESBDGSATNewSHPLT___STDELC_16,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingPlintheStandard EfficiencyElectricity2016
TO,RESBDGSATNewSHFUR___STDKER_16,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceStandard EfficiencyKerosene2016
TO,RESBDGSATNewSHFUR___STDLFO_16,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2016
TO,RESBDGSATNewSHFUR___STDBWP_16,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceStandard EfficiencyWood Pellet2016
TO,RESBDGSATNewSHFUR___STDPRO_16,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceStandard EfficiencyPropane2016
TO,RESBDGSATNewSH_________DHE_16,31.536,ResidentialBuildingSingle AttachedNewSpace HeatingDistrict Heating2016
TO,RESBDGSATNewWH______STDBMA_16,31.536,ResidentialBuildingSingle AttachedNewWater HeatingStandard EfficiencyBiomass2016
TO,RESBDGSATNewWH______STDELC_16,31.536,ResidentialBuildingSingle AttachedNewWater HeatingStandard EfficiencyElectricity2016
TO,RESBDGSATNewWH______STDKER_16,31.536,ResidentialBuildingSingle AttachedNewWater HeatingStandard EfficiencyKerosene2016
TO,RESBDGSATNewWH______STDLFO_16,31.536,ResidentialBuildingSingle AttachedNewWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,RESBDGSATNewWH______STDBWP_16,31.536,ResidentialBuildingSingle AttachedNewWater HeatingStandard EfficiencyWood Pellet2016
TO,RESBDGSATNewWH______STDPRO_16,31.536,ResidentialBuildingSingle AttachedNewWater HeatingStandard EfficiencyPropane2016
TO,RESBDGSATNewWH_________DHE_16,31.536,ResidentialBuildingSingle AttachedNewWater HeatingDistrict Heating2016
TO,RESBDGSATNewRAG______STDELC_16,0.338431357,ResidentialBuildingSingle AttachedNewRangeStandard EfficiencyElectricity2016
