"Discounted and Undiscounted Investment and fixed Costs for building sector by end use, per vintage. (k CAD 2016)"
vintage,sector,Cost_type,Cost,EndUse,Tech_type_1,Tech_type_2,Efficiency,Energy_cat,Costs
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Zero Thermal Measure,___,Standard,ETHOS,379426.2633360423
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,___,___,___,District Heating,0.0
2045,Commercial Building,InvestmentCosts,Undiscounted,Street Lighting,Light Emitting Diode,___,High,Electricity,52669.80366417026
2045,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,Heat Pump,___,Energy Star,Electricity,247.50498972493833
2045,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,Heat Pump,___,High,Electricity,253.13680412651468
2045,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,Heat Pump,___,Standard,Electricity,248.69868254248138
2045,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,242.31374222538528
2045,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,52017.71016616748
2045,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,System,___,Energy Star,Propane,137.52519075465239
2045,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,System,___,Standard,Heavy Fuel Oil,134.44073191663549
2045,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,System,___,Standard,Kerosene,135.03410788634005
2045,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,System,___,Standard,Light Fuel Oil,136.09842406924056
2045,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,With Tank,___,Energy Star,Natural Gas,175.79906974378903
2045,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,With Tank,___,High,Electricity,188.6341757121737
2045,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,With Tank,___,High,Natural Gas,174.13118921935654
2045,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,With Tank,___,Standard,Electricity,172.99352890987183
2045,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,With Tank,___,Standard,Natural Gas,169.99788511877162
2045,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,___,___,___,District Heating,0.0
2045,Industrial Building,InvestmentCosts,Discounted,Industrial Processes,Self produced,Retrofit,,ETHOS,15.470380012042854
2045,Industrial Building,InvestmentCosts,Discounted,Industrial Processes,Self produced,___,,Waste Heat,0.0
2045,Industrial Building,InvestmentCosts,Discounted,Lighting,Self produced,Retrofit,,ETHOS,0.0
2045,Industrial Building,InvestmentCosts,Discounted,Space Cooling,Self produced,Retrofit,,ETHOS,9.873481914105872
2045,Industrial Building,InvestmentCosts,Discounted,Space Heating,Self produced,Retrofit,,ETHOS,11.02061309124316
2045,Industrial Building,InvestmentCosts,Discounted,Water Heating,Self produced,Retrofit,,ETHOS,11.300752182523624
2045,Industrial Building,InvestmentCosts,Undiscounted,Industrial Processes,Self produced,Retrofit,,ETHOS,32.040464564148095
2045,Industrial Building,InvestmentCosts,Undiscounted,Industrial Processes,Self produced,___,,Waste Heat,0.0
2045,Industrial Building,InvestmentCosts,Undiscounted,Lighting,Self produced,Retrofit,,ETHOS,0.0
2045,Industrial Building,InvestmentCosts,Undiscounted,Space Cooling,Self produced,Retrofit,,ETHOS,20.448815552520635
2045,Industrial Building,InvestmentCosts,Undiscounted,Space Heating,Self produced,Retrofit,,ETHOS,22.824621176098425
2045,Industrial Building,InvestmentCosts,Undiscounted,Water Heating,Self produced,Retrofit,,ETHOS,23.404812911544944
2045,Public Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Biomass,0.16358511520472735
2045,Public Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Electricity,533.5968604288977
2045,Public Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Natural Gas,359.3975818616836
2045,Public Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Propane,7.847679301387704
2045,Public Building,FixedCosts,Discounted,Auxiliary Motors,___,___,Standard,Electricity,191.05577940231723
2045,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,Energy Star,Electricity,17.47470799877115
2045,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,Energy Star,Natural Gas,2.5967686375916923
2045,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,High,Electricity,32.502224034198235
2045,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,High,Natural Gas,2.46747538718093
2045,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,Standard,Electricity,10.833778124065908
2045,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,Standard,Natural Gas,2.66938083154389
2045,Public Building,FixedCosts,Discounted,Space Cooling,___,___,___,District Cooling,45.15329046744826
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,Large,Standard,Hydrogen,0.46732741538675915
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,Medium,Standard,Hydrogen,0.37128153348535264
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,Small,Standard,Hydrogen,0.4557497130163255
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Energy Star,Natural Gas,15.938768221039226
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Energy Star,Propane,2.994209574625679
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Heavy Fuel Oil,7.092807094096257
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Light Fuel Oil,7.378833755930349
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,654.6140373579697
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Propane,2.7261860782981326
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Electricity,6.682881595468952
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,7.214117441476106
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,7.2603650980479095
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,7.508054978167871
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Natural Gas,13.018714953759902
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Propane,2.9992045520039796
2045,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Electricity,19.08328873359796
2045,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,18.79795304674015
2045,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,High,Electricity,614.7832834591604
2045,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,High,Geothermal,15.910219102503255
2045,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,7.317334958147013
2045,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Geothermal,33.041864083010964
2045,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Natural Gas,13.469606477248986
2045,Public Building,FixedCosts,Discounted,Space Heating,___,___,___,District Heating,701.0286514847985
2045,Public Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,Energy Star,Electricity,0.3379615288192842
2045,Public Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,High,Electricity,0.25728429646371515
2045,Public Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,Standard,Electricity,0.3261877611127339
2045,Public Building,FixedCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,0.7140925721791501
2045,Public Building,FixedCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,49.42031018676001
2045,Public Building,FixedCosts,Discounted,Water Heating,System,___,Energy Star,Propane,7.0040986939256875
2045,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Biomass,0.0602303571164703
2045,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Wood Pellet,0.17577278995276946
2045,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Heavy Fuel Oil,7.027796552263599
2045,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Kerosene,7.0480212535717115
2045,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Light Fuel Oil,7.214753245798872
2045,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,Energy Star,Natural Gas,5.233499691525255
2045,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,High,Electricity,1.4137030050398116
2045,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,High,Natural Gas,5.1897257158749674
2045,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,Standard,Electricity,2.280915451182149
2045,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,Standard,Natural Gas,5.3582537249877396
2045,Public Building,FixedCosts,Discounted,Water Heating,___,___,___,District Heating,44.46288107602145
2045,Public Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Biomass,0.41453684953872194
2045,Public Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Electricity,1352.1741337475678
2045,Public Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Natural Gas,910.7402047571615
2045,Public Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Propane,19.88660306725441
2045,Public Building,FixedCosts,Undiscounted,Auxiliary Motors,___,___,Standard,Electricity,484.1495559084514
2045,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Electricity,44.28220985359162
2045,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Natural Gas,6.580404877675027
2045,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,High,Electricity,82.36305324770102
2045,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,High,Natural Gas,6.252766164184367
2045,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Standard,Electricity,27.453599592672617
2045,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Standard,Natural Gas,6.764409578111054
2045,Public Building,FixedCosts,Undiscounted,Space Cooling,___,___,___,District Cooling,114.4217965874067
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,Large,Standard,Hydrogen,1.184242430829076
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,Medium,Standard,Hydrogen,0.9408550221106903
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,Small,Standard,Hydrogen,1.1549036718623442
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Natural Gas,40.39002421221856
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Propane,7.587549774138231
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Heavy Fuel Oil,17.97370074589519
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Light Fuel Oil,18.69851358190654
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Natural Gas,1658.840661453739
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Propane,6.908358298612325
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Electricity,16.934919041741455
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,18.28111018932992
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Kerosene,18.39830519102571
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,19.025969770648693
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Natural Gas,32.99039203670971
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Propane,7.600207418345814
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Electricity,48.35847308334369
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,47.63541122931759
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,High,Electricity,1557.906568426384
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,High,Geothermal,40.317678622338946
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Electricity,18.542671053986947
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Geothermal,83.73054127031108
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Natural Gas,34.13298469495345
2045,Public Building,FixedCosts,Undiscounted,Space Heating,___,___,___,District Heating,1776.458746012419
2045,Public Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,Energy Star,Electricity,0.8564196519145616
2045,Public Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,High,Electricity,0.6519775442794864
2045,Public Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,Standard,Electricity,0.8265840488025916
2045,Public Building,FixedCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,1.8095636927582321
2045,Public Building,FixedCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,125.23474194095793
2045,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Energy Star,Propane,17.748907061651327
2045,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Biomass,0.1526282049219855
2045,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Wood Pellet,0.44542132388061495
2045,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Heavy Fuel Oil,17.808959197347892
2045,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Kerosene,17.860210094794365
2045,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Light Fuel Oil,18.28272136477551
2045,Public Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,Energy Star,Natural Gas,13.262077490801298
2045,Public Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,High,Electricity,3.5824285672886944
2045,Public Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,High,Natural Gas,13.151150980555268
2045,Public Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,Standard,Electricity,5.780009409865404
2045,Public Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,Standard,Natural Gas,13.578213490913933
2045,Public Building,FixedCosts,Undiscounted,Water Heating,___,___,___,District Heating,112.67224783625147
2045,Public Building,InvestmentCosts,Discounted,Auxiliary Equipment,___,___,Standard,Biomass,1.271101248915809
2045,Public Building,InvestmentCosts,Discounted,Auxiliary Equipment,___,___,Standard,Electricity,2073.0970383823937
2045,Public Building,InvestmentCosts,Discounted,Auxiliary Equipment,___,___,Standard,Natural Gas,1396.3089324783077
2045,Public Building,InvestmentCosts,Discounted,Auxiliary Equipment,___,___,Standard,Propane,30.489311171742795
2045,Public Building,InvestmentCosts,Discounted,Auxiliary Motors,___,___,Standard,Electricity,742.277925185734
2045,Public Building,InvestmentCosts,Discounted,Lighting,Fluocompact,___,High,Electricity,32.48057070324953
2045,Public Building,InvestmentCosts,Discounted,Lighting,Fluocompact,___,Standard,Electricity,32.74246970142724
2045,Public Building,InvestmentCosts,Discounted,Lighting,Fluorescent,T5,High,Electricity,369.31995042304067
2045,Public Building,InvestmentCosts,Discounted,Lighting,Fluorescent,T5,Standard,Electricity,107.08256026035923
2045,Public Building,InvestmentCosts,Discounted,Lighting,Fluorescent,T8,High,Electricity,69.70919818372688
2045,Public Building,InvestmentCosts,Discounted,Lighting,Fluorescent,T8,Standard,Electricity,63.52218204198662
2045,Public Building,InvestmentCosts,Discounted,Lighting,Halogen,100W,Standard,Electricity,27.801111921212843
2045,Public Building,InvestmentCosts,Discounted,Lighting,Incandescent,100W,Standard,Electricity,28.987799216106637
2045,Public Building,InvestmentCosts,Discounted,Lighting,Light Emitting Diode,___,Energy Star,Electricity,55.5819769810156
2045,Public Building,InvestmentCosts,Discounted,Lighting,Light Emitting Diode,___,High,Electricity,14980.193830982329
2045,Public Building,InvestmentCosts,Discounted,Lighting,Light Emitting Diode,___,Standard,Electricity,102.67448867875784
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Central,___,Energy Star,Electricity,232.31860503870328
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Central,___,Energy Star,Natural Gas,40.172984894855105
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Central,___,High,Electricity,502.31957751897954
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Central,___,High,Natural Gas,39.990520755363114
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Central,___,Standard,Electricity,132.62794261385906
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Central,___,Standard,Natural Gas,39.329831212175
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Wall,___,Energy Star,Electricity,784.8055022878198
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Wall,___,High,Electricity,15383.250190980521
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Wall,___,Standard,Electricity,27522.25606545938
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Window,___,Energy Star,Electricity,181.54550248208042
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Window,___,High,Electricity,132.36812336941523
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Window,___,Standard,Electricity,1297.3491438807398
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Zero Thermal Measure,___,Standard,ETHOS,122.45914164027685
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,___,___,___,District Cooling,0.0
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,Large,Standard,Hydrogen,53.679475974862
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,Medium,Standard,Hydrogen,53.824042296485175
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,Small,Standard,Hydrogen,53.866985227718935
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Energy Star,Natural Gas,43.24588874705288
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Energy Star,Propane,42.857312566152444
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,High,Heavy Fuel Oil,32.16752025208335
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,High,Light Fuel Oil,33.46471730187232
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,1961.2423612600546
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,High,Propane,43.08543785665472
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Electricity,37.039495187580926
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,31.986275708589623
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,32.19133063124404
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,33.28954907030006
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Natural Gas,33.68503927736691
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Propane,42.254873804845204
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Electricity,235.01592055402256
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,675.2436586279771
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,High,Electricity,9269.609909658033
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,High,Geothermal,592.358459869216
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,92.84573852530747
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Standard,Geothermal,1165.2553851510058
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Standard,Natural Gas,299.14476374170107
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Plinthe,1000W,Standard,Electricity,42.70454054041291
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Plinthe,1500W,Standard,Electricity,42.21709191479652
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Plinthe,500W,Standard,Electricity,44.20015582369511
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Zero Thermal Measure,___,High,ETHOS,79.96276707830967
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Zero Thermal Measure,___,Medium,ETHOS,80.05211313822521
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Zero Thermal Measure,___,Standard,ETHOS,49342.648261108254
2045,Public Building,InvestmentCosts,Discounted,Space Heating,___,___,___,District Heating,0.0
2045,Public Building,InvestmentCosts,Discounted,Water Heating,Heat Pump,___,Energy Star,Electricity,51.632615725155766
2045,Public Building,InvestmentCosts,Discounted,Water Heating,Heat Pump,___,High,Electricity,52.581761757545486
2045,Public Building,InvestmentCosts,Discounted,Water Heating,Heat Pump,___,Standard,Electricity,51.80086874895526
2045,Public Building,InvestmentCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,52.099275604992734
2045,Public Building,InvestmentCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,3605.6422674116648
2045,Public Building,InvestmentCosts,Discounted,Water Heating,System,___,Energy Star,Propane,31.31553717561513
2045,Public Building,InvestmentCosts,Discounted,Water Heating,System,___,Standard,Biomass,1.2857845807478356
2045,Public Building,InvestmentCosts,Discounted,Water Heating,System,___,Standard,Wood Pellet,1.1708451731206346
2045,Public Building,InvestmentCosts,Discounted,Water Heating,System,___,Standard,Heavy Fuel Oil,30.39813009765719
2045,Public Building,InvestmentCosts,Discounted,Water Heating,System,___,Standard,Kerosene,30.485610305283892
2045,Public Building,InvestmentCosts,Discounted,Water Heating,System,___,Standard,Light Fuel Oil,31.206795210605367
2045,Public Building,InvestmentCosts,Discounted,Water Heating,With Tank,___,Energy Star,Natural Gas,39.24925566293246
2045,Public Building,InvestmentCosts,Discounted,Water Heating,With Tank,___,High,Electricity,41.36506002166058
2045,Public Building,InvestmentCosts,Discounted,Water Heating,With Tank,___,High,Natural Gas,39.53241972814817
2045,Public Building,InvestmentCosts,Discounted,Water Heating,With Tank,___,Standard,Electricity,38.90840438874271
2045,Public Building,InvestmentCosts,Discounted,Water Heating,With Tank,___,Standard,Natural Gas,38.03495791715854
2045,Public Building,InvestmentCosts,Discounted,Water Heating,___,___,___,District Heating,0.0
2045,Public Building,InvestmentCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Biomass,2.6325581202031136
2045,Public Building,InvestmentCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Electricity,4293.559185011923
2045,Public Building,InvestmentCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Natural Gas,2891.8738154362245
2045,Public Building,InvestmentCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Propane,63.14594039855855
2045,Public Building,InvestmentCosts,Undiscounted,Auxiliary Motors,___,___,Standard,Electricity,1537.3203205188988
2045,Public Building,InvestmentCosts,Undiscounted,Lighting,Fluocompact,___,High,Electricity,67.2700071899107
2045,Public Building,InvestmentCosts,Undiscounted,Lighting,Fluocompact,___,Standard,Electricity,67.81242215088555
2045,Public Building,InvestmentCosts,Undiscounted,Lighting,Fluorescent,T5,High,Electricity,764.8928323125141
2045,Public Building,InvestmentCosts,Undiscounted,Lighting,Fluorescent,T5,Standard,Electricity,221.77703293580794
2045,Public Building,InvestmentCosts,Undiscounted,Lighting,Fluorescent,T8,High,Electricity,144.3736412720442
2045,Public Building,InvestmentCosts,Undiscounted,Lighting,Fluorescent,T8,Standard,Electricity,131.5598079148205
2045,Public Building,InvestmentCosts,Undiscounted,Lighting,Halogen,100W,Standard,Electricity,57.57845254364317
2045,Public Building,InvestmentCosts,Undiscounted,Lighting,Incandescent,100W,Standard,Electricity,60.03618223038463
2045,Public Building,InvestmentCosts,Undiscounted,Lighting,Light Emitting Diode,___,Energy Star,Electricity,115.11497212603781
2045,Public Building,InvestmentCosts,Undiscounted,Lighting,Light Emitting Diode,___,High,Electricity,31025.247552550536
2045,Public Building,InvestmentCosts,Undiscounted,Lighting,Light Emitting Diode,___,Standard,Electricity,212.6475441193353
2045,Public Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Electricity,481.15146664402886
2045,Public Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Natural Gas,83.20164714491025
2045,Public Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,High,Electricity,1040.3463011798008
2045,Public Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,High,Natural Gas,82.82374849012155
2045,Public Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,Standard,Electricity,274.6836788900623
2045,Public Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,Standard,Natural Gas,81.45540460458395
2045,Public Building,InvestmentCosts,Undiscounted,Space Cooling,Wall,___,Energy Star,Electricity,1625.3985271355261
2045,Public Building,InvestmentCosts,Undiscounted,Space Cooling,Wall,___,High,Electricity,31860.01134050038
2045,Public Building,InvestmentCosts,Undiscounted,Space Cooling,Wall,___,Standard,Electricity,57000.91849743236
2045,Public Building,InvestmentCosts,Undiscounted,Space Cooling,Window,___,Energy Star,Electricity,375.9960798978106
2045,Public Building,InvestmentCosts,Undiscounted,Space Cooling,Window,___,High,Electricity,274.14557127485153
2045,Public Building,InvestmentCosts,Undiscounted,Space Cooling,Window,___,Standard,Electricity,2686.9197291521305
2045,Public Building,InvestmentCosts,Undiscounted,Space Cooling,Zero Thermal Measure,___,Standard,ETHOS,253.62323260494804
2045,Public Building,InvestmentCosts,Undiscounted,Space Cooling,___,___,___,District Cooling,0.0
2045,Public Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,Large,Standard,Hydrogen,111.17473174257802
2045,Public Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,Medium,Standard,Hydrogen,111.47414081343024
2045,Public Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,Small,Standard,Hydrogen,111.56307925355935
2045,Public Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Natural Gas,89.56589074517949
2045,Public Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Propane,88.76111663200834
2045,Public Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,High,Heavy Fuel Oil,66.62165324646699
2045,Public Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,High,Light Fuel Oil,69.30825797590005
2045,Public Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,High,Natural Gas,4061.8986947148087
2045,Public Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,High,Propane,89.23358338982776
2045,Public Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Electricity,76.71192511805077
2045,Public Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,66.24628047807117
2045,Public Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Kerosene,66.67096655416617
2045,Public Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,68.94546976306454
2045,Public Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Natural Gas,69.764563408801
2045,Public Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Propane,87.51341503911223
2045,Public Building,InvestmentCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Electricity,486.7378350538315
2045,Public Building,InvestmentCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,1398.486688729924
